POLE_LAT,POLE_LONG,POLE_ZIPCODE,POLE_POP_SCALED,POLE_SUB_DIST,POLE_SUB_DIST_SCALED,POLE_ZONE,FAKE_OR_SYNTH
37.30497149927326,-121.9507507,95008,,1.2460872139952848,,,1
37.30757066268008,-122.0191958,95014,,0.9902965467788045,,,1
37.30757066268008,-122.0136877,95070,,0.9778843355068906,,,1
37.30757066268008,-122.0115176,95070,,1.0061058207967843,,,1
37.30757066268008,-122.0048461,95051,,0.9389135073892381,,,1
37.30757066268008,-121.9995789,95051,,0.7608080234712177,,,1
37.30757066268008,-121.9947162,95051,,0.7311168744037827,,,1
37.30757066268008,-121.9883041,95051,,0.9062516467416166,,,1
37.30757066268008,-121.9841704,95051,,1.1019495475209353,,,1
37.30757066268008,-121.9781053,95051,,1.1538358992135873,,,1
37.30757066268008,-121.9718232,95051,,1.240479421832631,,,1
37.30757066268008,-121.9691253,95051,,1.320436690562831,,,1
37.30757066268008,-121.966289,95051,,1.426101122960758,,,1
37.30757066268008,-121.9605941,95051,,1.6877303114562052,,,1
37.30757066268008,-121.9544467,95008,,1.5184217409858385,,,1
37.30757066268008,-121.9537064,95008,,1.4711905140628043,,,1
37.30757066268008,-121.9524881,95008,,1.394065482836859,,,1
37.30757066268008,-121.9503694,95008,,1.2620900917800133,,,1
37.30757066268008,-121.9458035,95008,,0.9915383349387606,,,1
37.30757066268008,-121.9399063,95008,,0.7001749060174658,,,1
37.30757066268008,-121.93804,95008,,0.6351630931392414,,,1
37.30757066268008,-121.9376971,95008,,0.6253788148468505,,,1
37.30757066268008,-121.9346659,95008,,0.5752418442389516,,,1
37.30851986016577,-122.0196579,95014,,0.9529291762749689,,,1
37.30851986016577,-122.0183053,95014,,0.9640098529324987,,,1
37.30851986016577,-122.0117867,95070,,1.0351927317301166,,,1
37.30851986016577,-122.0109769,95070,,1.049741279,,,1
37.30851986016577,-122.0053858,95051,,0.9372393824465933,,,1
37.30851986016577,-122.0035075,95051,,0.8546312700246307,,,1
37.30851986016577,-122.0021441,95051,,0.8025279785079625,,,1
37.30851986016577,-121.9964838,95051,,0.6894943126145596,,,1
37.30851986016577,-121.9924486,95051,,0.7361838912598434,,,1
37.30851986016577,-121.9884254,95051,,0.8735698332712355,,,1
37.30851986016577,-121.9858154,95051,,0.9946136154856416,,,1
37.30851986016577,-121.9839364,95051,,1.0919367422858635,,,1
37.30851986016577,-121.9783381,95051,,1.1189079879675488,,,1
37.30851986016577,-121.9764113,95051,,1.1274918177411084,,,1
37.30851986016577,-121.9742352,95051,,1.1557004241631323,,,1
37.30851986016577,-121.9688951,95051,,1.2982018002129116,,,1
37.30851986016577,-121.9654745,95051,,1.4326179629031088,,,1
37.30851986016577,-121.9652343,95051,,1.4430414142234596,,,1
37.30851986016577,-121.9601713,95051,,1.6859329554148577,,,1
37.30851986016577,-121.9583983,95051,,1.779432708881062,,,1
37.30851986016577,-121.9559273,95008,,1.6262717621844405,,,1
37.30851986016577,-121.9511797,95008,,1.3277502650214188,,,1
37.2803671,-122.014639,95070,,0.052533365,,,0
37.2796796,-122.0145437,95070,,0.072845989,,,0
37.2789553,-122.014526,95070,,0.093839557,,,0
37.2782278,-122.0145162,95070,,0.11696293095986553,,,0
37.2776016,-122.0145179,95070,,0.13761309755077591,,,0
37.2774861,-122.0145025,95070,,0.14192091432105464,,,0
37.2776046,-122.0151653,95070,,0.1266109202914223,,,0
37.2776294,-122.0143476,95070,,0.14178630778726029,,,0
37.2776032,-122.0146409,95070,,0.13441563138121634,,,0
37.2768258,-122.0144954,95070,,0.16461390748080484,,,0
37.2762184,-122.0144616,95070,,0.18640534368435283,,,0
37.2761554,-122.0146761,95070,,0.18454462650852205,,,0
37.2765438,-122.170425,95070,,5.362432963739883,,,0
37.2767965,-122.0170435,95070,,0.19666030197813694,,,0
37.2768026,-122.0170616,95070,,0.19724937368897558,,,0
37.2759486,-122.0166566,95070,,0.20885678,,,0
37.2768445,-122.0159938,95070,,0.16120989330926053,,,0
37.2776195,-122.0151656,95070,,0.1260651462017588,,,0
37.2776272,-122.0157497,95070,,0.12907316177697858,,,0
37.2776216,-122.0163341,95070,,0.14425824134704351,,,0
37.2786434,-122.0169232,95070,,0.14226995663669828,,,0
37.2786442,-122.0170232,95070,,0.14773768346597985,,,0
37.2791201,-122.0169299,95070,,0.13255032716583423,,,0
37.277612,-122.0171002,95070,,0.17666977165955228,,,0
37.2777081,-122.0176795,95070,,0.2045909964523265,,,0
37.2777927,-122.018104,95070,,0.22712123266613485,,,0
37.2777975,-122.018675,95070,,0.2614332472288213,,,0
37.2786135,-122.0186063,95070,,0.24480527512314765,,,0
37.2777932,-122.0192406,95070,,0.29681734503769913,,,0
37.2777927,-122.0198096,95070,,0.33319872658926275,,,0
37.2777945,-122.020994,95070,,0.4106369032709184,,,0
37.2777897,-122.0209197,95070,,0.40577876527455103,,,0
37.2777964,-122.0213324,95070,,0.43304552889602493,,,0
37.2777961,-122.0220298,95070,,0.47955875220614397,,,0
37.2777943,-122.0225769,95070,,0.5162760968278577,,,0
37.2777961,-122.0231083,95070,,0.5520520411744624,,,0
37.2780842,-122.0231375,95070,,0.5518470939636902,,,0
37.2785666,-122.0230772,95070,,0.5445320284885745,,,0
37.27090345,-122.0207343,95070,,0.5280149809627653,,,0
37.2792909,-122.0207976,95070,,0.38479748626130944,,,0
37.2795659,-122.0214041,95070,,0.4247637090830689,,,0
37.2795579,-122.021372,95070,,0.42260184912662657,,,0
