POLE_LAT,POLE_LONG,POLE_ZIPCODE,POLE_POP_SCALED,POLE_SUB_DIST,POLE_SUB_DIST_SCALED,POLE_ZONE,SYNTH_SENSOR_DATA,FAKE_OR_SYNTH,POLE_CRIT_LABEL,POLE_CRIT_CALC,POP_CLASS,DIST_CLASS,ZONE_CLASS,TILT_CLASS
37.2918084,-122.0012886,95070,0.268768215176094,1.045729968568820,0.563142149,1,0.333333333,1,,,,,,
37.3006486,-121.9954784,95051,0.476904034551774,0.978630964,0.52525894,0,0.666666667,1,,,,,,
37.2918084,-122.0017196,95070,0.268768215176094,1.018206361426970,0.547602685,1,0.333333333,1,,,,,,
37.3075707,-121.9781053,95051,0.476904034551774,1.153835899213580,0.624177326,0,1,1,,,,,,
37.2831277,-121.9860147,95032,0.220241230380280,1.730388894808350,0.94969151,1,0.333333333,1,,,,,,
37.2973888,-121.966552,95032,0.220241230380280,1.591732762959370,0.871408095,1,0.666666667,1,,,,,,
37.2882109,-121.9763759,95032,0.220241230380280,1.434910794943350,0.782868489,1,0.666666667,1,,,,,,
37.2882109,-122.008093,95070,0.268768215176094,0.563282467,0.290758681,1,1,1,,,,,,
37.3075707,-121.9947162,95051,0.476904034551774,0.731116874,0.385515764,0,1,1,,,,,,
37.2945064,-121.966783,95032,0.220241230380280,1.486543849517990,0.812019828,1,0.666666667,1,,,,,,
37.2882109,-122.0079206,95070,0.268768215176094,0.573851324,0.296725717,1,0.333333333,1,,,,,,
37.2816897,-121.9960314,95070,0.268768215176094,1.332130718205120,0.724840219,1,1,1,,,,,,
37.2918084,-121.9571268,95032,0.220241230380280,1.526332954212090,0.834484229,1,0.666666667,1,,,,,,
37.2973888,-122.020521,95070,0.268768215176094,0.698593721,0.367153622,1,0.666666667,1,,,,,,
37.2816897,-121.998489,95070,0.268768215176094,1.162346556957880,0.62898233,1,1,1,,,,,,
37.3049715,-121.9819763,95051,0.476904034551774,1.272665532752650,0.691266963,0,0.333333333,1,,,,,,
37.2899865,-121.9491844,95008,0.397310298816671,1.044368933246700,0.562373727,0,0.666666667,1,,,,,,
37.3075707,-121.9883041,95051,0.476904034551774,0.906251647,0.484394536,0,0.333333333,1,,,,,,
37.3028574,-121.9744121,95051,0.476904034551774,1.354732062811310,0.737600639,0,0.333333333,1,,,,,,
37.3085199,-121.9654745,95051,0.476904034551774,1.432617962903100,0.781573986,0,0.333333333,1,,,,,,
37.2882109,-122.0036151,95070,0.268768215176094,0.84940964,0.452302292,1,1,1,,,,,,
37.2816897,-122.0036798,95070,0.268768215176094,0.80378006,0.426540436,1,0.333333333,1,,,,,,
37.298107,-121.9789965,95051,0.476904034551774,1.500470037426440,0.819882369,0,1,1,,,,,,
37.3028574,-121.976084,95051,0.476904034551774,1.335903864020110,0.726970487,0,0.333333333,1,,,,,,
37.2899865,-121.9500366,95008,0.397310298816671,1.103132952118540,0.595551114,0,0.333333333,1,,,,,,
37.2882109,-121.9660897,95032,0.220241230380280,1.256028810142470,0.68187409,1,0.333333333,1,,,,,,
37.3075707,-121.9841704,95051,0.476904034551774,1.101949547520930,0.594882979,0,0.333333333,1,,,,,,
37.2960894,-121.9623835,95032,0.220241230380280,1.568014593096590,0.85801713,1,0.333333333,1,,,,,,
37.2882109,-122.0013375,95070,0.268768215176094,1.000275978172710,0.537479429,1,0.666666667,1,,,,,,
37.2945064,-121.9617397,95032,0.220241230380280,1.519686232338300,0.830731578,1,1,1,,,,,,
37.2831277,-121.9796294,95032,0.220241230380280,1.410277019366380,0.768960585,1,1,1,,,,,,
37.2899865,-121.9794375,95032,0.220241230380280,1.601495445427750,0.876919976,1,1,1,,,,,,
37.3005419,-121.9631152,95032,0.220241230380280,1.721381062257890,0.944605807,1,0.333333333,1,,,,,,
37.2795579,-121.9888017,95032,0.220241230380280,1.814536432977730,0.997200095,1,0.333333333,1,,,,,,
37.2991858,-121.9690143,95051,0.476904034551774,1.598548383567960,0.875256104,0,0.333333333,1,,,,,,
37.2918084,-121.9699424,95032,0.220241230380280,1.409777923113850,0.768678802,1,0.333333333,1,,,,,,
37.2989946,-122.0120156,95070,0.268768215176094,0.695538221,0.365428528,1,1,1,,,,,,
37.2831277,-121.9811012,95032,0.220241230380280,1.478542666302150,0.807502465,1,0.666666667,1,,,,,,
37.2945064,-121.9444669,95008,0.397310298816671,0.722600226,0.380707377,0,0.666666667,1,,,,,,
37.2882109,-121.9460277,95008,0.397310298816671,0.834754494,0.444028191,0,0.666666667,1,,,,,,
37.3004791,-121.9629688,95032,0.220241230380280,1.720436817372000,0.944072699,1,1,1,,,,,,
37.2918084,-121.9586116,95032,0.220241230380280,1.486511894686680,0.812001786,1,0.333333333,1,,,,,,
37.3085199,-121.9583983,95051,0.476904034551774,1.779432708881060,0.977380998,0,0.333333333,1,,,,,,
37.2882109,-121.9749696,95032,0.220241230380280,1.390516456747400,0.757804034,1,0.333333333,1,,,,,,
37.2882109,-121.9707435,95032,0.220241230380280,1.292378492247900,0.702396639,1,0.666666667,1,,,,,,
37.3004791,-121.9595143,95032,0.220241230380280,1.768529064235260,0.971224945,1,1,1,,,,,,
37.2816897,-122.0112123,95070,0.268768215176094,0.283928452,0.133039104,1,0.333333333,1,,,,,,
37.2899865,-121.9509173,95008,0.397310298816671,1.163875053066170,0.629845299,0,0.666666667,1,,,,,,
37.2816897,-121.9614736,95032,0.220241230380280,1.071350357550420,0.577607082,1,1,1,,,,,,
37.2899865,-121.9511478,95008,0.397310298816671,1.179774604550320,0.638821975,0,0.333333333,1,,,,,,
37.2816897,-122.0061486,95070,0.268768215176094,0.633283828,0.330280522,1,1,1,,,,,,
37.3006486,-122.0090668,95070,0.268768215176094,0.837408335,0.445526515,1,0.666666667,1,,,,,,
37.2816897,-122.0102665,95070,0.268768215176094,0.349099962,0.169834075,1,0.333333333,1,,,,,,
37.3005419,-121.9814871,95051,0.476904034551774,1.412579662457300,0.770260627,0,1,1,,,,,,
37.2918084,-121.972091,95032,0.220241230380280,1.443470980780730,0.787701456,1,0.666666667,1,,,,,,
37.3005419,-121.9617148,95032,0.220241230380280,1.736514034294650,0.953149683,1,0.666666667,1,,,,,,
37.2936298,-121.9565334,95008,0.397310298816671,1.551238539088640,0.848545592,0,1,1,,,,,,
37.2816897,-121.9673963,95032,0.220241230380280,1.020004146554940,0.548617691,1,1,1,,,,,,
37.2886359,-121.9862605,95051,0.476904034551774,1.574522038953970,0.861691148,0,1,1,,,,,,
37.2945064,-121.9688782,95032,0.220241230380280,1.496606312146070,0.817700961,1,0.666666667,1,,,,,,
37.2816897,-121.9697496,95032,0.220241230380280,1.044379520355280,0.562379704,1,1,1,,,,,,
37.2918084,-121.9591384,95032,0.220241230380280,1.473842166504210,0.804848626,1,0.333333333,1,,,,,,
37.2945064,-121.9694399,95032,0.220241230380280,1.501666820722390,0.820558057,1,1,1,,,,,,
37.2918084,-121.9696485,95032,0.220241230380280,1.406325425995750,0.766729568,1,0.666666667,1,,,,,,
37.2918084,-121.9648342,95032,0.220241230380280,1.391367618265090,0.758284588,1,1,1,,,,,,
37.2960894,-121.9924144,95051,0.476904034551774,1.173692036475960,0.635387838,0,1,1,,,,,,
37.2795579,-121.949879,95008,0.397310298816671,1.179330858188670,0.638571442,0,0.333333333,1,,,,,,
37.3049715,-121.9800709,95051,0.476904034551774,1.253929644539710,0.680688929,0,0.333333333,1,,,,,,
37.2918084,-121.9652537,95032,0.220241230380280,1.389513568629530,0.757237816,1,0.333333333,1,,,,,,
37.3049715,-121.9628381,95051,0.476904034551774,1.648893763348160,0.903680438,0,0.666666667,1,,,,,,
37.2918084,-121.966909,95032,0.220241230380280,1.388092549262460,0.756435527,1,0.666666667,1,,,,,,
37.3085199,-121.9688951,95051,0.476904034551774,1.298201800212910,0.705684401,0,0.666666667,1,,,,,,
37.2918084,-121.9779033,95032,0.220241230380280,1.601433203702950,0.876884835,1,0.333333333,1,,,,,,
37.2945064,-121.9830948,95051,0.476904034551774,1.504760779561090,0.822304865,0,1,1,,,,,,
37.2945064,-121.9719968,95032,0.220241230380280,1.536926255696900,0.840465067,1,0.333333333,1,,,,,,
37.2960894,-121.9673096,95032,0.220241230380280,1.545607631762260,0.845366457,1,1,1,,,,,,
37.2795579,-122.002583,95070,0.268768215176094,0.880923186,0.470094423,1,0.333333333,1,,,,,,
37.2960894,-121.9726218,95032,0.220241230380280,1.604163843400190,0.878426518,1,0.666666667,1,,,,,,
37.2945064,-121.9497714,95008,0.397310298816671,1.086950816558450,0.586414894,0,0.333333333,1,,,,,,
37.2899865,-121.975124,95032,0.220241230380280,1.453890736480130,0.793584312,1,0.666666667,1,,,,,,
37.2899865,-121.9670408,95032,0.220241230380280,1.321779794065010,0.718996224,1,0.333333333,1,,,,,,
37.2886359,-121.996936,95070,0.268768215176094,1.299459787189060,0.706394644,1,0.666666667,1,,,,,,
37.2936298,-121.9532422,95008,0.397310298816671,1.324054294318560,0.720280377,0,0.666666667,1,,,,,,
37.2989946,-122.0125282,95070,0.268768215176094,0.684778399,0.359353674,1,1,1,,,,,,
37.2886359,-121.9880796,95051,0.476904034551774,1.523959348045350,0.833144122,0,1,1,,,,,,
37.2882109,-121.9788748,95032,0.220241230380280,1.525925162148950,0.834253995,1,0.333333333,1,,,,,,
37.3005419,-122.0068941,95070,0.268768215176094,0.920672619,0.492536426,1,0.333333333,1,,,,,,
37.2960894,-121.9714027,95032,0.220241230380280,1.583411046254090,0.866709764,1,0.333333333,1,,,,,,
37.3085199,-121.9742352,95051,0.476904034551774,1.155700424163130,0.625230012,0,1,1,,,,,,
37.2991858,-121.974352,95051,0.476904034551774,1.487271163024150,0.812430459,0,0.333333333,1,,,,,,
37.2960894,-121.971993,95032,0.220241230380280,1.592937333285960,0.872088179,1,0.666666667,1,,,,,,
37.2899865,-121.9579096,95032,0.220241230380280,1.443382675867890,0.787651601,1,1,1,,,,,,
37.2899865,-121.9634157,95032,0.220241230380280,1.336149294862330,0.727109054,1,0.666666667,1,,,,,,
37.3085199,-121.9839364,95051,0.476904034551774,1.091936742285860,0.589229882,0,0.333333333,1,,,,,,
37.2936298,-122.0036207,95070,0.268768215176094,0.929711675,0.497639758,1,0.333333333,1,,,,,,
37.2831277,-121.9920513,95070,0.268768215176094,1.608739777867060,0.88101003,1,0.666666667,1,,,,,,
37.2857072,-121.9585724,95032,0.220241230380280,1.281868779161290,0.696462994,1,0.333333333,1,,,,,,
37.2936298,-121.9516816,95008,0.397310298816671,1.216359541801940,0.659477346,0,0.666666667,1,,,,,,
37.3049715,-121.9663624,95051,0.476904034551774,1.501235390450740,0.820314477,0,1,1,,,,,,
37.3005419,-121.9660024,95051,0.476904034551774,1.651284872765270,0.905030427,0,0.666666667,1,,,,,,
37.3028574,-121.9826864,95051,0.476904034551774,1.294107256334910,0.703372676,0,0.333333333,1,,,,,,
37.2816897,-121.9781687,95032,0.220241230380280,1.305284784347600,0.70968336,1,1,1,,,,,,
37.298107,-121.9807024,95051,0.476904034551774,1.508210355514670,0.82425245,0,0.333333333,1,,,,,,
37.3006486,-121.964071,95032,0.220241230380280,1.718001963802420,0.942698013,1,1,1,,,,,,
37.2816897,-121.9708138,95032,0.220241230380280,1.063413587673470,0.573126087,1,0.333333333,1,,,,,,
37.298107,-122.0119065,95070,0.268768215176094,0.667512894,0.349605799,1,0.333333333,1,,,,,,
37.2816897,-121.971006,95032,0.220241230380280,1.067355262092380,0.575351504,1,0.666666667,1,,,,,,
37.3005419,-121.9669949,95051,0.476904034551774,1.616710757633450,0.88551034,0,0.333333333,1,,,,,,
37.2945064,-121.9559328,95008,0.397310298816671,1.511481781141570,0.826099453,0,0.333333333,1,,,,,,
37.3006486,-121.9604334,95032,0.220241230380280,1.758723727060540,0.965688981,1,0.666666667,1,,,,,,
37.3005419,-121.9700021,95051,0.476904034551774,1.526052197359030,0.834325717,0,1,1,,,,,,
37.2816897,-121.9715948,95032,0.220241230380280,1.080357496934690,0.582692393,1,1,1,,,,,,
37.3085199,-121.9783381,95051,0.476904034551774,1.118907987967540,0.60445749,0,0.666666667,1,,,,,,
37.2857072,-121.9552982,95032,0.220241230380280,1.391761433000000,0.758506931,1,0.666666667,1,,,,,,
37.298107,-121.9956717,95051,0.476904034551774,1.071043274457790,0.577433707,0,0.666666667,1,,,,,,
37.3085199,-121.9764113,95051,0.476904034551774,1.127491817741100,0.609303806,0,1,1,,,,,,
37.2886359,-121.9544241,95008,0.397310298816671,1.409115172325360,0.768304622,0,1,1,,,,,,
37.2991858,-121.9780515,95051,0.476904034551774,1.460687282570670,0.797421552,0,1,1,,,,,,
37.3028574,-121.984025,95051,0.476904034551774,1.229075877542700,0.666656821,0,0.333333333,1,,,,,,
37.2936298,-121.9469393,95008,0.397310298816671,0.88930692,0.474827768,0,1,1,,,,,,
37.3028574,-121.9874452,95051,0.476904034551774,1.081243611222430,0.583192682,0,0.333333333,1,,,,,,
37.298107,-121.9891695,95051,0.476904034551774,1.175279218232980,0.63628394,0,0.666666667,1,,,,,,
37.2886359,-121.9994561,95070,0.268768215176094,1.129968251595190,0.610701968,1,0.333333333,1,,,,,,
37.3005419,-121.9723812,95051,0.476904034551774,1.471261116964090,0.803391399,0,0.666666667,1,,,,,,
37.2973888,-122.0163871,95070,0.268768215176094,0.603141513,0.31326257,1,0.333333333,1,,,,,,
37.3049715,-121.9698067,95051,0.476904034551774,1.383372696187410,0.753770761,0,1,1,,,,,,
37.3006486,-122.0139739,95070,0.268768215176094,0.723789334,0.381378732,1,1,1,,,,,,
37.3028574,-121.987948,95051,0.476904034551774,1.062212749546920,0.572448109,0,1,1,,,,,,
37.2991858,-121.9768861,95051,0.476904034551774,1.464306783530200,0.799465075,0,0.666666667,1,,,,,,
37.2886359,-121.9487807,95008,0.397310298816671,1.021065689506990,0.549217024,0,0.333333333,1,,,,,,
37.2831277,-121.9928545,95070,0.268768215176094,1.553304933795250,0.849712251,1,0.666666667,1,,,,,,
37.2886359,-121.9430711,95008,0.397310298816671,0.630848025,0.3289053,0,0.333333333,1,,,,,,
37.3005419,-121.9747988,95051,0.476904034551774,1.432861772000000,0.781711638,0,1,1,,,,,,
37.2886359,-121.9902546,95051,0.476904034551774,1.475333792465780,0.805690778,0,1,1,,,,,,
37.3049715,-121.978246,95051,0.476904034551774,1.248800779378510,0.677793239,0,1,1,,,,,,
37.298107,-121.9863152,95051,0.476904034551774,1.269478016407090,0.689467333,0,0.666666667,1,,,,,,
37.2991858,-121.9769301,95051,0.476904034551774,1.464089840199270,0.799342591,0,0.333333333,1,,,,,,
37.2973888,-122.0117128,95070,0.268768215176094,0.647965131,0.338569391,1,0.666666667,1,,,,,,
37.2960894,-121.9948015,95051,0.476904034551774,1.148332718514870,0.621070303,0,0.666666667,1,,,,,,
37.2899865,-121.9553966,95008,0.397310298816671,1.472956790896500,0.804348754,0,1,1,,,,,,
37.2989946,-122.016216,95070,0.268768215176094,0.660325446,0.345547861,1,1,1,,,,,,
37.298107,-121.9808398,95051,0.476904034551774,1.507017576264840,0.823579022,0,1,1,,,,,,
37.2945064,-121.9815254,95051,0.476904034551774,1.572362549633270,0.860471929,0,1,1,,,,,,
37.298107,-122.0025593,95070,0.268768215176094,1.079893012846020,0.582430152,1,0.333333333,1,,,,,,
37.3075707,-121.9376971,95008,0.397310298816671,0.625378815,0.325817456,0,0.666666667,1,,,,,,
37.3075707,-121.9346659,95008,0.397310298816671,0.575241844,0.297510787,0,1,1,,,,,,
37.2899865,-121.9747229,95032,0.220241230380280,1.442529279399540,0.787169784,1,0.333333333,1,,,,,,
37.3085199,-121.9559273,95008,0.397310298816671,1.626271762184440,0.890908356,0,1,1,,,,,,
37.3085199,-121.9511797,95008,0.397310298816671,1.327750265021410,0.722367073,0,0.333333333,1,,,,,,
37.2945064,-121.9791432,95051,0.476904034551774,1.632471115348330,0.894408429,0,0.666666667,1,,,,,,
37.2886359,-122.0021944,95070,0.268768215176094,0.947711132,0.507802013,1,0.666666667,1,,,,,,
37.3075707,-121.93804,95008,0.397310298816671,0.635163093,0.33134153,0,1,1,,,,,,
37.298107,-121.9938828,95051,0.476904034551774,1.082264440470930,0.583769028,0,0.333333333,1,,,,,,
37.2960894,-121.9964966,95051,0.476904034551774,1.144504888195290,0.618909161,0,1,1,,,,,,
37.3006486,-122.0205322,95070,0.268768215176094,0.803623968,0.426452308,1,1,1,,,,,,
37.3075707,-121.9399063,95008,0.397310298816671,0.700174906,0.368046338,0,0.666666667,1,,,,,,
37.2882109,-121.9903897,95051,0.476904034551774,1.487741511777640,0.812696012,0,0.333333333,1,,,,,,
37.2882109,-121.9837497,95051,0.476904034551774,1.670805315859520,0.916051411,0,1,1,,,,,,
37.2795579,-122.008969,95070,0.268768215176094,0.441367341,0.221927015,1,0.666666667,1,,,,,,
37.2936298,-122.0050771,95070,0.268768215176094,0.843784058,0.449126164,1,0.333333333,1,,,,,,
37.3075707,-121.9458035,95008,0.397310298816671,0.991538335,0.532546271,0,1,1,,,,,,
37.298107,-122.0081138,95070,0.268768215176094,0.798360189,0.423480449,1,0.666666667,1,,,,,,
37.3085199,-122.0196579,95014,0.532997998525229,0.952929176,0.510748051,1,0.666666667,1,,,,,,
37.3085199,-122.0183053,95014,0.532997998525229,0.964009853,0.517004055,1,0.333333333,1,,,,,,
37.3075707,-121.9524881,95008,0.397310298816671,1.394065482836850,0.759807767,0,1,1,,,,,,
37.3075707,-121.9503694,95008,0.397310298816671,1.262090091780010,0.685296209,0,0.333333333,1,,,,,,
37.298107,-122.0098737,95070,0.268768215176094,0.728900549,0.384264456,1,0.333333333,1,,,,,,
37.3075707,-122.0191958,95014,0.532997998525229,0.990296547,0.531845174,1,0.666666667,1,,,,,,
37.298107,-122.015312,95070,0.268768215176094,0.624810777,0.325496749,1,0.333333333,1,,,,,,
37.2899865,-121.9680141,95032,0.220241230380280,1.325977428571540,0.721366153,1,0.666666667,1,,,,,,
37.2831277,-121.995419,95070,0.268768215176094,1.376344303375360,0.749802623,1,0.333333333,1,,,,,,
37.3075707,-121.9537064,95008,0.397310298816671,1.471190514062800,0.803351538,0,0.333333333,1,,,,,,
37.2899865,-121.9739618,95032,0.220241230380280,1.422206335717870,0.775695719,1,0.666666667,1,,,,,,
37.2973888,-122.0070765,95070,0.268768215176094,0.82557894,0.438847795,1,0.666666667,1,,,,,,
37.2795579,-122.0108646,95070,0.268768215176094,0.311817362,0.148784813,1,0.333333333,1,,,,,,
37.3005419,-122.0059436,95070,0.268768215176094,0.963483008,0.516706605,1,0.666666667,1,,,,,,
37.3075707,-121.9544467,95008,0.397310298816671,1.518421740985830,0.830017663,0,1,1,,,,,,
37.3005419,-122.0066063,95070,0.268768215176094,0.933354581,0.499696494,1,0.333333333,1,,,,,,
37.298107,-122.0096394,95070,0.268768215176094,0.73736862,0.389045417,1,0.333333333,1,,,,,,
37.3049715,-121.9727905,95051,0.476904034551774,1.307961635420750,0.711194675,0,0.666666667,1,,,,,,
37.2831277,-121.9979445,95070,0.268768215176094,1.202143966653830,0.651451421,1,0.333333333,1,,,,,,
37.2886359,-122.0166699,95070,0.268768215176094,0.293387273,0.138379429,1,0.333333333,1,,,,,,
37.2831277,-122.0029731,95070,0.268768215176094,0.855659333,0.455830786,1,0.333333333,1,,,,,,
37.3049715,-121.9565322,95008,0.397310298816671,1.622173227864780,0.888594378,0,0.666666667,1,,,,,,
37.2973888,-122.0036609,95070,0.268768215176094,1.002846513318090,0.538930719,1,0.333333333,1,,,,,,
37.2886359,-122.0066008,95070,0.268768215176094,0.662661029,0.3468665,1,1,1,,,,,,
37.2831277,-122.0124721,95070,0.268768215176094,0.210169817,0.091395956,1,1,1,,,,,,
37.3049715,-121.9507507,95008,0.397310298816671,1.246087213995280,0.676261196,0,1,1,,,,,,
37.3049715,-121.9572833,95008,0.397310298816671,1.671829202739940,0.916629484,0,0.333333333,1,,,,,,
37.2795579,-122.0182492,95070,0.268768215176094,0.210497101,0.091580736,1,1,1,,,,,,
37.2886359,-122.0096485,95070,0.268768215176094,0.479678389,0.243556926,1,0.666666667,1,,,,,,
37.3005419,-121.9571764,95008,0.397310298816671,1.625564505857210,0.890509049,0,0.666666667,1,,,,,,
37.3006486,-121.931408,95008,0.397310298816671,0.371024158,0.182212186,0,0.333333333,1,,,,,,
37.3004791,-121.9489776,95008,0.397310298816671,1.074939893319310,0.579633686,0,0.333333333,1,,,,,,
37.3004791,-121.9494295,95008,0.397310298816671,1.104834537776990,0.596511806,0,0.666666667,1,,,,,,
37.2991858,-121.943899,95008,0.397310298816671,0.727833152,0.383661818,0,1,1,,,,,,
37.3004791,-121.9553229,95008,0.397310298816671,1.499675247137540,0.819433641,0,0.666666667,1,,,,,,
37.3006486,-121.9345425,95008,0.397310298816671,0.322364779,0.154739745,0,1,1,,,,,,
37.2936298,-122.0092956,95070,0.268768215176094,0.620372732,0.322991088,1,0.666666667,1,,,,,,
37.2991858,-121.9451195,95008,0.397310298816671,0.806861499,0.428280176,0,0.666666667,1,,,,,,
37.2795579,-122.0131001,95070,0.268768215176094,0.162023036,0.064212921,1,1,1,,,,,,
37.3005419,-121.9537281,95008,0.397310298816671,1.392646034565850,0.759006365,0,0.666666667,1,,,,,,
37.3006486,-121.9457046,95008,0.397310298816671,0.863528278,0.460273489,0,1,1,,,,,,
37.3006486,-121.9537939,95008,0.397310298816671,1.397964286222770,0.762008979,0,0.666666667,1,,,,,,
37.3006486,-121.9479375,95008,0.397310298816671,1.008396857994990,0.54206437,0,0.666666667,1,,,,,,
37.2989946,-121.9357585,95008,0.397310298816671,0.284499655,0.133361597,0,1,1,,,,,,
37.2991858,-121.9549389,95008,0.397310298816671,1.464371467381280,0.799501594,0,0.666666667,1,,,,,,
37.2989946,-121.9422141,95008,0.397310298816671,0.618054898,0.321682469,0,0.333333333,1,,,,,,
37.2991858,-121.9513028,95008,0.397310298816671,1.218216655181730,0.660525848,0,0.666666667,1,,,,,,
37.3006486,-121.9405698,95008,0.397310298816671,0.550174451,0.283358068,0,0.333333333,1,,,,,,
37.3006486,-121.958712,95008,0.397310298816671,1.730476597136090,0.949741026,0,1,1,,,,,,
37.2991858,-121.9575249,95008,0.397310298816671,1.640376762787600,0.898871853,0,1,1,,,,,,
37.3005419,-121.9498323,95008,0.397310298816671,1.132183036755640,0.611952407,0,0.666666667,1,,,,,,
37.2989946,-121.9466549,95008,0.397310298816671,0.905602513,0.484028044,0,1,1,,,,,,
37.2831277,-122.0056585,95070,0.268768215176094,0.671042769,0.35159872,1,0.333333333,1,,,,,,
37.2989946,-121.9488637,95008,0.397310298816671,1.052691440475770,0.567072504,0,0.666666667,1,,,,,,
37.2831277,-122.011779,95070,0.268768215176094,0.255401506,0.116933168,1,0.333333333,1,,,,,,
37.2886359,-122.0133168,95070,0.268768215176094,0.310039198,0.147780885,1,1,1,,,,,,
37.2989946,-121.9521803,95008,0.397310298816671,1.275994730494470,0.693146584,0,0.333333333,1,,,,,,
37.2989946,-121.952215,95008,0.397310298816671,1.278342020877690,0.694471833,0,0.666666667,1,,,,,,
37.2831277,-122.0078639,95070,0.268768215176094,0.519925098,0.266279685,1,0.666666667,1,,,,,,
37.2765438,-122.170425,95070,0.268768215176094,0.362432964,0.177361712,1,0.666666667,0,,,,,,
37.2767965,-122.0170435,95070,0.268768215176094,0.196660302,0.083768663,1,1,0,,,,,,
37.2709035,-122.0207343,95070,0.268768215176094,0.528014981,0.270847125,1,0.666666667,0,,,,,,
37.2785666,-122.0230772,95070,0.268768215176094,0.544532028,0.280172431,1,0.666666667,0,,,,,,
37.2780842,-122.0231375,95070,0.268768215176094,0.551847094,0.28430242,1,0.666666667,0,,,,,,
37.2761554,-122.0146761,95070,0.268768215176094,0.184544627,0.076928313,1,1,0,,,,,,
37.2786442,-122.0170232,95070,0.268768215176094,0.147737683,0.0561476,1,1,0,,,,,,
37.2768026,-122.0170616,95070,0.268768215176094,0.197249374,0.084101245,1,1,0,,,,,,
37.2803671,-122.014639,95070,0.268768215176094,0.052533365,0.002396503,1,1,0,,,,,,
37.2792909,-122.0207976,95070,0.268768215176094,0.384797486,0.189988425,1,1,0,,,,,,
37.2786434,-122.0169232,95070,0.268768215176094,0.142269957,0.053060594,1,0.333333333,0,,,,,,
37.2759486,-122.0166566,95070,0.268768215176094,0.20885678,0.090654633,1,0.333333333,0,,,,,,
37.2768445,-122.0159938,95070,0.268768215176094,0.161209893,0.063753831,1,0.333333333,0,,,,,,
37.2795659,-122.0214041,95070,0.268768215176094,0.424763709,0.212552825,1,0.333333333,0,,,,,,
37.2796796,-122.0145437,95070,0.268768215176094,0.072845989,0.013864742,1,0.333333333,0,,,,,,
37.2795579,-122.021372,95070,0.268768215176094,0.422601849,0.211332267,1,0.333333333,0,,,,,,
37.2762184,-122.0144616,95070,0.268768215176094,0.186405344,0.077978849,1,0.333333333,0,,,,,,
37.2768258,-122.0144954,95070,0.268768215176094,0.164613907,0.065675693,1,0.333333333,0,,,,,,
37.2777961,-122.0231083,95070,0.268768215176094,0.552052041,0.284418131,1,0.333333333,0,,,,,,
37.2777943,-122.0225769,95070,0.268768215176094,0.516276097,0.264219507,1,0.333333333,0,,,,,,
37.2776216,-122.0163341,95070,0.268768215176094,0.144258241,0.054183153,1,0.666666667,0,,,,,,
37.2776195,-122.0151656,95070,0.268768215176094,0.126065146,0.043911573,1,0.333333333,0,,,,,,
37.2776272,-122.0157497,95070,0.268768215176094,0.129073162,0.045609858,1,1,0,,,,,,
37.2777961,-122.0220298,95070,0.268768215176094,0.479558752,0.24348938,1,0.666666667,0,,,,,,
37.2776032,-122.0146409,95070,0.268768215176094,0.134415631,0.048626146,1,1,0,,,,,,
37.2791201,-122.0169299,95070,0.268768215176094,0.132550327,0.04757302,1,1,0,,,,,,
37.277612,-122.0171002,95070,0.268768215176094,0.176669772,0.072482274,1,0.666666667,0,,,,,,
37.2777081,-122.0176795,95070,0.268768215176094,0.204590996,0.088246228,1,0.333333333,0,,,,,,
37.2777964,-122.0213324,95070,0.268768215176094,0.433045529,0.21722863,1,1,0,,,,,,
37.2777927,-122.018104,95070,0.268768215176094,0.227121233,0.100966501,1,0.333333333,0,,,,,,
37.2789553,-122.014526,95070,0.268768215176094,0.093839557,0.025717432,1,0.666666667,0,,,,,,
37.2777897,-122.0209197,95070,0.268768215176094,0.405778765,0.201834177,1,0.666666667,0,,,,,,
37.2777945,-122.020994,95070,0.268768215176094,0.410636903,0.204577017,1,0.666666667,0,,,,,,
37.2777927,-122.0198096,95070,0.268768215176094,0.333198727,0.160856449,1,1,0,,,,,,
37.2776294,-122.0143476,95070,0.268768215176094,0.141786308,0.052787532,1,1,0,,,,,,
37.2776046,-122.0151653,95070,0.268768215176094,0.12661092,0.04421971,1,1,0,,,,,,
37.2777932,-122.0192406,95070,0.268768215176094,0.296817345,0.140316002,1,1,0,,,,,,
37.2782278,-122.0145162,95070,0.268768215176094,0.116962931,0.038772583,1,0.333333333,0,,,,,,
37.2786135,-122.0186063,95070,0.268768215176094,0.244805275,0.110950677,1,1,0,,,,,,
37.2777975,-122.018675,95070,0.268768215176094,0.261433247,0.120338609,1,0.666666667,0,,,,,,
37.2774861,-122.0145025,95070,0.268768215176094,0.141920914,0.052863529,1,1,0,,,,,,
37.2776016,-122.0145179,95070,0.268768215176094,0.137613098,0.050431393,1,0.666666667,0,,,,,,
