POLE_LAT,POLE_LONG,POLE_ZIPCODE,POLE_POP_SCALED,POLE_SUB_DIST,POLE_SUB_DIST_SCALED,POLE_ZONE,SYNTH_SENSOR_DATA,FAKE_OR_SYNTH,POLE_CRIT_LABEL,POLE_CRIT_CALC
37.30575102553268,-121.8901645,95110,,1.17880216915601,,,,1,,
37.30575102553268,-121.8839324,95125,,1.14065750375513,,,,1,,
37.30575102553268,-121.8829773,95125,,1.07474689003861,,,,1,,
37.30575102553268,-121.8811696,95125,,0.95003121109593,,,,1,,
37.30575102553268,-121.8756424,95125,,0.56922478261168,,,,1,,
37.30575102553268,-121.8753911,95125,,0.55194746311211,,,,1,,
37.30575102553268,-121.8723808,95125,,0.34566171014582,,,,1,,
37.30575102553268,-121.8662626,95125,,0.09902072989130,,,,1,,
37.30575102553268,-121.8650398,95125,,0.17533745694200,,,,1,,
37.30575102553268,-121.8610961,95125,,0.44221275848185,,,,1,,
37.30575102553268,-121.8583119,95112,,0.49381085886596,,,,1,,
37.30575102553268,-121.8566894,95112,,0.49221199504667,,,,1,,
37.30575102553268,-121.8502451,95111,,0.49694109733919,,,,1,,
37.30575102553268,-121.8460537,95111,,0.36098921654606,,,,1,,
37.30575102553268,-121.8419813,95111,,0.11605151085700,,,,1,,
37.30575102553268,-121.8400337,95111,,0.11647329348804,,,,1,,
37.30575102553268,-121.8393237,95111,,0.15036861905235,,,,1,,
37.30575102553268,-121.8365813,95111,,0.32054679838644,,,,1,,
37.30575102553268,-121.8331791,95111,,0.54952880138197,,,,1,,
37.30575102553268,-121.8284136,95111,,0.87572010653373,,,,1,,
37.30575102553268,-121.8219048,95111,,1.32371467117489,,,,1,,
37.30575102553268,-121.8155377,95148,,1.41692987126204,,,,1,,
37.30575102553268,-121.8094612,95148,,1.05339234927219,,,,1,,
37.30575102553268,-121.8030754,95148,,0.73880303378811,,,,1,,
37.30575102553268,-121.8007075,95148,,0.66009971334722,,,,1,,
37.30575102553268,-121.7984606,95148,,0.61706230917621,,,,1,,
37.30575102553268,-121.7967971,95148,,0.60920403368192,,,,1,,
37.30575102553268,-121.7922298,95148,,0.69321265080483,,,,1,,
37.30575102553268,-121.7859229,95148,,0.97932493767773,,,,1,,
37.30575102553268,-121.7819207,95148,,1.20819418120690,,,,1,,
37.30575102553268,-121.7789309,95148,,1.39052205723579,,,,1,,
37.30575102553268,-121.7740314,95138,,1.61696332213619,,,,1,,
37.30575102553268,-121.7712355,95138,,1.73360703680750,,,,1,,
37.30575102553268,-121.7667304,95138,,1.94735114677728,,,,1,,
37.30575102553268,-121.7604974,95138,,2.28041296650740,,,,1,,
37.30575102553268,-121.7602884,95138,,2.29214464318464,,,,1,,
37.30575102553268,-121.7563227,95138,,2.52008782707338,,,,1,,
37.30575102553268,-121.7551582,95138,,2.58871928018185,,,,1,,
37.30575102553268,-121.7494689,95013,,2.89875459512678,,,,1,,
37.30575102553268,-121.7471239,95013,,2.88937294212913,,,,1,,
37.30723790874278,-122.0179562,95070,,0.97663016933512,,,,1,,
37.30723790874278,-122.0137933,95070,,0.96495939380768,,,,1,,
37.30723790874278,-122.0130552,95070,,0.97180258614975,,,,1,,
37.30723790874278,-122.0068015,95051,,1.03883006007171,,,,1,,
37.30723790874278,-122.0044053,95051,,0.92943984629244,,,,1,,
37.30723790874278,-122.0006829,95051,,0.79882835629106,,,,1,,
37.30723790874278,-121.9951860,95051,,0.73942253208478,,,,1,,
37.30723790874278,-121.9937163,95051,,0.75577654974149,,,,1,,
37.30723790874278,-121.9915830,95051,,0.80211562864565,,,,1,,
37.30723790874278,-121.9891461,95051,,0.88262595128554,,,,1,,
37.30723790874278,-121.9866225,95051,,0.98957659353865,,,,1,,
37.30723790874278,-121.9861469,95051,,1.01183416999526,,,,1,,
37.30723790874278,-121.9823199,95051,,1.19650579313262,,,,1,,
37.30723790874278,-121.9785005,95051,,1.16581700991487,,,,1,,
37.30723790874278,-121.9743147,95051,,1.19985903933540,,,,1,,
37.30723790874278,-121.9736873,95051,,1.21084701957803,,,,1,,
37.30723790874278,-121.9688551,95051,,1.34019601267499,,,,1,,
37.30723790874278,-121.9633931,95051,,1.56126911003841,,,,1,,
37.30723790874278,-121.9590329,95051,,1.77597335741694,,,,1,,
37.30723790874278,-121.9536553,95008,,1.46322539111238,,,,1,,
37.30723790874278,-121.9505364,95008,,1.26693641084553,,,,1,,
37.30723790874278,-121.9469652,95008,,1.05146643041327,,,,1,,
37.30723790874278,-121.9427241,95008,,0.81885289622304,,,,1,,
37.30723790874278,-121.9362022,95008,,0.58020189347888,,,,1,,
37.30723790874278,-121.9317986,95008,,0.58386746719644,,,,1,,
37.30723790874278,-121.9292316,95008,,0.65484411497492,,,,1,,
37.30723790874278,-121.9281685,95008,,0.69545480831305,,,,1,,
37.30723790874278,-121.9235070,95008,,0.92277502965314,,,,1,,
37.30723790874278,-121.9222392,95008,,0.99370575053147,,,,1,,
37.30723790874278,-121.9192477,95008,,1.17006143051613,,,,1,,
37.30723790874278,-121.9155569,95110,,1.18469740768817,,,,1,,
37.30723790874278,-121.9139179,95110,,1.10054005706197,,,,1,,
37.30723790874278,-121.9135507,95110,,1.08241331186585,,,,1,,
37.30723790874278,-121.9071067,95110,,0.82871285956520,,,,1,,
37.30723790874278,-121.9009759,95110,,0.77042742686631,,,,1,,
37.30723790874278,-121.8942768,95110,,0.94977491465141,,,,1,,
37.30723790874278,-121.8921712,95110,,1.04285978965281,,,,1,,
37.30723790874278,-121.8867673,95110,,1.32564772202028,,,,1,,
37.30723790874278,-121.8801703,95125,,0.88621607719352,,,,1,,
37.30723790874278,-121.8738440,95125,,0.45573617750035,,,,1,,
37.30723790874278,-121.8671709,95125,,0.11185805547046,,,,1,,
37.30723790874278,-121.8617714,95125,,0.40719758221852,,,,1,,
37.30723790874278,-121.8593185,95112,,0.45528417852935,,,,1,,
37.30723790874278,-121.8589856,95112,,0.44912263406012,,,,1,,
37.30723790874278,-121.8524032,95112,,0.55574855749788,,,,1,,
37.30723790874278,-121.8510874,95111,,0.56350579319874,,,,1,,
37.30723790874278,-121.8478988,95111,,0.49859876747397,,,,1,,
37.30723790874278,-121.8451873,95111,,0.32466889288070,,,,1,,
37.30723790874278,-121.8398713,95111,,0.16859907545589,,,,1,,
37.30723790874278,-121.8339352,95111,,0.51123944838405,,,,1,,
37.30723790874278,-121.8337519,95111,,0.52336809450558,,,,1,,
37.30723790874278,-121.8289467,95111,,0.84694583857069,,,,1,,
37.30723790874278,-121.8279268,95111,,0.91640300887348,,,,1,,
37.30723790874278,-121.8274555,95111,,0.94855006103925,,,,1,,
37.30723790874278,-121.8259363,95111,,1.05234890919465,,,,1,,
37.30723790874278,-121.8204284,95111,,1.43011241628103,,,,1,,
37.30723790874278,-121.8196709,95111,,1.48217895832513,,,,1,,
37.30723790874278,-121.8130852,95148,,1.24087146813793,,,,1,,
37.30723790874278,-121.8086308,95148,,0.97532889246233,,,,1,,
37.30723790874278,-121.8080674,95148,,0.94357306143054,,,,1,,
37.30723790874278,-121.8061386,95148,,0.83944344226870,,,,1,,
37.30723790874278,-121.8016554,95148,,0.64059681070186,,,,1,,
37.30723790874278,-121.7964545,95148,,0.55625629162545,,,,1,,
37.30723790874278,-121.7921191,95148,,0.65013118490794,,,,1,,
37.30723790874278,-121.7890943,95148,,0.77973027756673,,,,1,,
37.30723790874278,-121.7847862,95148,,1.01130454548000,,,,1,,
37.30723790874278,-121.7817211,95148,,1.19403820616183,,,,1,,
37.30723790874278,-121.7799608,95148,,1.30296640077533,,,,1,,
37.30723790874278,-121.7758650,95148,,1.56368319732199,,,,1,,
37.30723790874278,-121.7748268,95148,,1.63095060314761,,,,1,,
37.30723790874278,-121.7703606,95138,,1.81388887407943,,,,1,,
37.30723790874278,-121.7703546,95138,,1.81415598018100,,,,1,,
37.30723790874278,-121.7701531,95138,,1.82315831623450,,,,1,,
37.30723790874278,-121.7659036,95138,,2.02602297131072,,,,1,,
37.30723790874278,-121.7635767,95138,,2.14602152742270,,,,1,,
37.30723790874278,-121.7584778,95138,,2.42553695966389,,,,1,,
37.30723790874278,-121.7522021,95138,,2.79227227274895,,,,1,,
37.30723790874278,-121.7517593,95138,,2.81886584140434,,,,1,,
37.30933908411173,-122.0194963,95014,,0.92386902944920,,,,1,,
37.30933908411173,-122.0149850,95014,,0.99969127860450,,,,1,,
37.30933908411173,-122.0138411,95014,,1.03307817959760,,,,1,,
37.30933908411173,-122.0078450,95051,,1.04052438929506,,,,1,,
37.30933908411173,-122.0034003,95051,,0.82614212657264,,,,1,,
37.30933908411173,-122.0003101,95051,,0.71795131514448,,,,1,,
37.30933908411173,-121.9997722,95051,,0.70405452982773,,,,1,,
37.30933908411173,-121.9980096,95051,,0.67104278437642,,,,1,,
37.30933908411173,-121.9963535,95051,,0.65930158058272,,,,1,,
37.30933908411173,-121.9932613,95051,,0.68964920804889,,,,1,,
37.30933908411173,-121.9925588,95051,,0.70543892330841,,,,1,,
37.30933908411173,-121.9913890,95051,,0.73809363680892,,,,1,,
37.30933908411173,-121.9898169,95051,,0.79291359828049,,,,1,,
37.30933908411173,-121.9886674,95051,,0.83965303581612,,,,1,,
37.30933908411173,-121.9861658,95051,,0.95639148406606,,,,1,,
37.30933908411173,-121.9828862,95051,,1.13140756610884,,,,1,,
37.30933908411173,-121.9806112,95051,,1.09936179284169,,,,1,,
37.30933908411173,-121.9766196,95051,,1.09602016199483,,,,1,,
37.30933908411173,-121.9702493,95051,,1.22666532371364,,,,1,,
37.30933908411173,-121.9687318,95051,,1.27833593568508,,,,1,,
37.30933908411173,-121.9656708,95051,,1.40076536231948,,,,1,,
37.30933908411173,-121.9616129,95051,,1.59213413096374,,,,1,,
37.30933908411173,-121.9589926,95051,,1.72866371877957,,,,1,,
37.30933908411173,-121.9560350,95008,,1.64457477357406,,,,1,,
37.30933908411173,-121.9551763,95008,,1.59006282093217,,,,1,,
37.30933908411173,-121.9520460,95008,,1.39468213863533,,,,1,,
37.30933908411173,-121.9478712,95008,,1.14586197285765,,,,1,,
37.30933908411173,-121.9412377,95008,,0.80677462963458,,,,1,,
37.30933908411173,-121.9357423,95008,,0.64853902076517,,,,1,,
37.30933908411173,-121.9302520,95008,,0.69174103382161,,,,1,,
37.30933908411173,-121.9294752,95008,,0.71410194616551,,,,1,,
37.30933908411173,-121.9282438,95008,,0.75602995441829,,,,1,,
37.30933908411173,-121.9225826,95008,,1.02042327023188,,,,1,,
37.30933908411173,-121.9166827,95110,,1.19963483051193,,,,1,,
37.30933908411173,-121.9146299,95110,,1.08638995459003,,,,1,,
37.30933908411173,-121.9084650,95110,,0.80290896035837,,,,1,,
37.30933908411173,-121.9075697,95110,,0.77269812109564,,,,1,,
37.30933908411173,-121.9018047,95110,,0.68838829440422,,,,1,,
37.30933908411173,-121.9009763,95110,,0.69444626943668,,,,1,,
37.30933908411173,-121.8972199,95110,,0.77618928195143,,,,1,,
37.30933908411173,-121.8925170,95110,,0.97103990024228,,,,1,,
37.30933908411173,-121.8900356,95110,,1.09893823335062,,,,1,,
37.30933908411173,-121.8849518,95125,,1.22407919687062,,,,1,,
37.30933908411173,-121.8830102,95125,,1.09168463412917,,,,1,,
37.30933908411173,-121.8827368,95125,,1.07307715175825,,,,1,,
37.30933908411173,-121.8766297,95125,,0.66163646715922,,,,1,,
37.30933908411173,-121.8754451,95125,,0.58357545180509,,,,1,,
37.30933908411173,-121.8746745,95125,,0.53340624208066,,,,1,,
37.30933908411173,-121.8729182,95125,,0.42189222883012,,,,1,,
37.30933908411173,-121.8669467,95125,,0.19003862506845,,,,1,,
37.30933908411173,-121.8636267,95125,,0.32328927521836,,,,1,,
37.30933908411173,-121.8594622,95112,,0.38617881790460,,,,1,,
37.30933908411173,-121.8549691,95112,,0.39624498451004,,,,1,,
37.30933908411173,-121.8485393,95111,,0.56689997919338,,,,1,,
37.30933908411173,-121.8462774,95111,,0.42806109474178,,,,1,,
37.30933908411173,-121.8431955,95111,,0.27138331981047,,,,1,,
37.30933908411173,-121.8389999,95111,,0.26503114178660,,,,1,,
37.30933908411173,-121.8326096,95111,,0.62292140107904,,,,1,,
37.30933908411173,-121.8263053,95111,,1.04098410150182,,,,1,,
37.30933908411173,-121.8251121,95111,,1.12161410590633,,,,1,,
37.30933908411173,-121.8186372,95111,,1.56246353236455,,,,1,,
37.30933908411173,-121.8177916,95148,,1.51271606462652,,,,1,,
37.30933908411173,-121.8130300,95148,,1.20508547181449,,,,1,,
37.30933908411173,-121.8067397,95148,,0.82440978348886,,,,1,,
37.30933908411173,-121.8010044,95148,,0.55184704913403,,,,1,,
37.30933908411173,-121.7943161,95148,,0.51362677451858,,,,1,,
37.30933908411173,-121.7916313,95148,,0.60631252179960,,,,1,,
37.30933908411173,-121.7858489,95148,,0.90826298876775,,,,1,,
37.30933908411173,-121.7807736,95148,,1.22042901822172,,,,1,,
37.30933908411173,-121.7774399,95148,,1.43518960112510,,,,1,,
37.30933908411173,-121.7730478,95148,,1.72428826799590,,,,1,,
37.30933908411173,-121.7721792,95148,,1.78202825167150,,,,1,,
37.30933908411173,-121.7684852,95138,,1.95646957962481,,,,1,,
37.30933908411173,-121.7653036,95138,,2.10875224545070,,,,1,,
37.30933908411173,-121.7606685,95138,,2.34982976222739,,,,1,,
37.30933908411173,-121.7597069,95138,,2.40216295929858,,,,1,,
37.30933908411173,-121.7544351,95138,,2.70012294473977,,,,1,,
37.30933908411173,-121.7483034,95013,,3.02320639229526,,,,1,,
37.30950652950614,-122.0189576,95014,,0.92167007045367,,,,1,,
37.30950652950614,-122.0124787,95070,,1.06052104214174,,,,1,,
37.30950652950614,-122.0124331,95070,,1.06110561806880,,,,1,,
37.30950652950614,-122.0116847,95070,,1.07197837180014,,,,1,,
37.30950652950614,-122.0092068,95051,,1.11130840354527,,,,1,,
37.30950652950614,-122.0045937,95051,,0.87371999476081,,,,1,,
37.30950652950614,-121.9982022,95051,,0.66765968967700,,,,1,,
37.30950652950614,-121.9981695,95051,,0.66719371882392,,,,1,,
37.30950652950614,-121.9914937,95051,,0.72937426052016,,,,1,,
37.30950652950614,-121.9866030,95051,,0.93042428678805,,,,1,,
37.30950652950614,-121.9844561,95051,,1.04130420084692,,,,1,,
37.30950652950614,-121.9809329,95051,,1.09658769157613,,,,1,,
37.30950652950614,-121.9767079,95051,,1.08925223391577,,,,1,,
37.30950652950614,-121.9765525,95051,,1.09047270942543,,,,1,,
37.30950652950614,-121.9756667,95051,,1.09940814207444,,,,1,,
37.30950652950614,-121.9750575,95051,,1.10747641470297,,,,1,,
37.30950652950614,-121.9705079,95051,,1.21307020053795,,,,1,,
37.30950652950614,-121.9648943,95051,,1.43048044159985,,,,1,,
37.30950652950614,-121.9634890,95051,,1.49574275078620,,,,1,,
37.30950652950614,-121.9596533,95051,,1.68951960448479,,,,1,,
37.30950652950614,-121.9593114,95051,,1.70772174912956,,,,1,,
37.30950652950614,-121.9583068,95051,,1.76194977292064,,,,1,,
37.30950652950614,-121.9532635,95008,,1.47264788828408,,,,1,,
37.30950652950614,-121.9484117,95008,,1.18038918255387,,,,1,,
37.30950652950614,-121.9437477,95008,,0.92728494051077,,,,1,,
37.30950652950614,-121.9383411,95008,,0.70810868717226,,,,1,,
37.30950652950614,-121.9370449,95008,,0.67599235047651,,,,1,,
37.30950652950614,-121.9324309,95008,,0.65492760961458,,,,1,,
37.30950652950614,-121.9290504,95008,,0.73309059421344,,,,1,,
37.30950652950614,-121.9227700,95008,,1.01423326522769,,,,1,,
37.30950652950614,-121.9165253,95110,,1.18721645629247,,,,1,,
37.30950652950614,-121.9105442,95110,,0.88111895026653,,,,1,,
37.30950652950614,-121.9084000,95110,,0.79535188721926,,,,1,,
37.30950652950614,-121.9050321,95110,,0.70382809362148,,,,1,,
37.30950652950614,-121.9022347,95110,,0.68099222230995,,,,1,,
37.30950652950614,-121.8977000,95110,,0.75579974074172,,,,1,,
37.30950652950614,-121.8943543,95110,,0.88114430343137,,,,1,,
37.30950652950614,-121.8929631,95110,,0.94509111058935,,,,1,,
37.30950652950614,-121.8915492,95110,,1.01529347568098,,,,1,,
37.30950652950614,-121.8868819,95110,,1.27304004532753,,,,1,,
37.30950652950614,-121.8859509,95125,,1.29324611699507,,,,1,,
37.30950652950614,-121.8828520,95125,,1.08198982880226,,,,1,,
37.30950652950614,-121.8814968,95125,,0.98999164909771,,,,1,,
37.30950652950614,-121.8756713,95125,,0.60033936294273,,,,1,,
37.30950652950614,-121.8693722,95125,,0.23451895606979,,,,1,,
37.30950652950614,-121.8674934,95125,,0.19304070647458,,,,1,,
37.30950652950614,-121.8642162,95125,,0.29496771765476,,,,1,,
37.30950652950614,-121.8636541,95125,,0.32533236445980,,,,1,,
37.30950652950614,-121.8595606,95112,,0.38310862939275,,,,1,,
37.30950652950614,-121.8582788,95112,,0.35799713546635,,,,1,,
37.30950652950614,-121.8552831,95112,,0.38190110337520,,,,1,,
37.30950652950614,-121.8542162,95112,,0.41574249699933,,,,1,,
37.30950652950614,-121.8482217,95111,,0.54938401384983,,,,1,,
37.30950652950614,-121.8420412,95111,,0.24236720427539,,,,1,,
37.30950652950614,-121.8407931,95111,,0.23220877638911,,,,1,,
37.30950652950614,-121.8341428,95111,,0.52822429385003,,,,1,,
37.30950652950614,-121.8308528,95111,,0.73927237076600,,,,1,,
37.30950652950614,-121.8274182,95111,,0.96750001141055,,,,1,,
37.30950652950614,-121.8220721,95111,,1.32909974277608,,,,1,,
37.30950652950614,-121.8218970,95111,,1.34101510311253,,,,1,,
37.30950652950614,-121.8172678,95148,,1.47646198552610,,,,1,,
37.30950652950614,-121.8109589,95148,,1.07253806237550,,,,1,,
37.30950652950614,-121.8050479,95148,,0.72838284720002,,,,1,,
37.30950652950614,-121.7998529,95148,,0.51116322542200,,,,1,,
37.30950652950614,-121.7941118,95148,,0.51331932895293,,,,1,,
37.30950652950614,-121.7897624,95148,,0.68899243041560,,,,1,,
37.30950652950614,-121.7844859,95148,,0.98663396588982,,,,1,,
37.30950652950614,-121.7833069,95148,,1.05887895514988,,,,1,,
37.30950652950614,-121.7801669,95148,,1.25680066904112,,,,1,,
37.30950652950614,-121.7756453,95148,,1.55078501024699,,,,1,,
37.30950652950614,-121.7733871,95148,,1.70007369545850,,,,1,,
37.30950652950614,-121.7677683,95138,,1.99416628733082,,,,1,,
37.30950652950614,-121.7624912,95138,,2.25663805424864,,,,1,,
37.30950652950614,-121.7596096,95138,,2.41120486814368,,,,1,,
37.30950652950614,-121.7590216,95138,,2.44353690324725,,,,1,,
37.30950652950614,-121.7528814,95138,,2.79413922719081,,,,1,,
37.30950652950614,-121.7463323,95013,,3.02478050630700,,,,1,,
37.30950652950614,-121.7406325,95013,,3.04617653536788,,,,1,,
37.30981284542376,-122.0208378,95014,,0.90332431488252,,,,1,,
37.30981284542376,-122.0186363,95014,,0.91361429523656,,,,1,,
37.30981284542376,-122.0182959,95014,,0.91744923978780,,,,1,,
37.30981284542376,-122.0121133,95070,,1.07643772376727,,,,1,,
37.30981284542376,-122.0060423,95051,,0.93545217126041,,,,1,,
37.30981284542376,-122.0038981,95051,,0.83389274457524,,,,1,,
37.30981284542376,-122.0014575,95051,,0.73774560205302,,,,1,,
37.30981284542376,-121.9992789,95051,,0.67633501248559,,,,1,,
37.30981284542376,-121.9959709,95051,,0.64204871176318,,,,1,,
37.30981284542376,-121.9904493,95051,,0.75468444077423,,,,1,,
37.30981284542376,-121.9859620,95051,,0.95490157510271,,,,1,,
37.30981284542376,-121.9793185,95051,,1.07336197252876,,,,1,,
37.30981284542376,-121.9776267,95051,,1.07298893790239,,,,1,,
37.30981284542376,-121.9734064,95051,,1.12624825257669,,,,1,,
37.30981284542376,-121.9733529,95051,,1.12739151893582,,,,1,,
37.30981284542376,-121.9670619,95051,,1.32836186273088,,,,1,,
37.30981284542376,-121.9637690,95051,,1.47429730107887,,,,1,,
37.30981284542376,-121.9586846,95051,,1.73448604067337,,,,1,,
37.30981284542376,-121.9520730,95008,,1.40434784982587,,,,1,,
37.30981284542376,-121.9494347,95008,,1.24606226966348,,,,1,,
37.30981284542376,-121.9487093,95008,,1.20373320802837,,,,1,,
37.30981284542376,-121.9422975,95008,,0.86653538314945,,,,1,,
37.30981284542376,-121.9358899,95008,,0.66740829998312,,,,1,,
37.30981284542376,-121.9294687,95008,,0.72982151048934,,,,1,,
37.30981284542376,-121.9261673,95008,,0.85482596689343,,,,1,,
37.30981284542376,-121.9203055,95008,,1.15710554164864,,,,1,,
37.30981284542376,-121.9187732,95008,,1.24577892733591,,,,1,,
37.30981284542376,-121.9127406,95110,,0.97676264848333,,,,1,,
37.30981284542376,-121.9107357,95110,,0.88104398214431,,,,1,,
37.30981284542376,-121.9071875,95110,,0.74538647738592,,,,1,,
37.30981284542376,-121.9044222,95110,,0.68337601308969,,,,1,,
37.30981284542376,-121.8986485,95110,,0.71931009161216,,,,1,,
37.30981284542376,-121.8980281,95110,,0.73604548079410,,,,1,,
37.30981284542376,-121.8913876,95110,,1.01620118977647,,,,1,,
37.30981284542376,-121.8871428,95110,,1.25182772546794,,,,1,,
37.30981284542376,-121.8813057,95125,,0.97931351234423,,,,1,,
37.30981284542376,-121.8775554,95125,,0.72788001374386,,,,1,,
37.30981284542376,-121.8771599,95125,,0.70169107535084,,,,1,,
37.30981284542376,-121.8711422,95125,,0.32707933692346,,,,1,,
37.30981284542376,-121.8707879,95125,,0.30833332029259,,,,1,,
37.30981284542376,-121.8681531,95125,,0.20997744424391,,,,1,,
37.30981284542376,-121.8676435,95125,,0.20464893558433,,,,1,,
37.30981284542376,-121.8645252,95125,,0.28701056393671,,,,1,,
37.30981284542376,-121.8592828,95112,,0.36558045129453,,,,1,,
37.30981284542376,-121.8544699,95112,,0.39709053578476,,,,1,,
37.30981284542376,-121.8478387,95111,,0.53052640703469,,,,1,,
37.30981284542376,-121.8461611,95111,,0.43075074010842,,,,1,,
37.30981284542376,-121.8419526,95111,,0.25141339628039,,,,1,,
37.30981284542376,-121.8390364,95111,,0.27863377859753,,,,1,,
37.30981284542376,-121.8387308,95111,,0.28956799195273,,,,1,,
37.30981284542376,-121.8379329,95111,,0.32291601073208,,,,1,,
37.30981284542376,-121.8352703,95111,,0.46521530118346,,,,1,,
37.30981284542376,-121.8339766,95111,,0.54346466147652,,,,1,,
37.30981284542376,-121.8287591,95111,,0.88083631032525,,,,1,,
37.30981284542376,-121.8228689,95111,,1.27699764912046,,,,1,,
37.30981284542376,-121.8212850,95111,,1.38460003600934,,,,1,,
37.30981284542376,-121.8210912,95111,,1.39778548800548,,,,1,,
37.30981284542376,-121.8169744,95148,,1.45369027235305,,,,1,,
37.30981284542376,-121.8130140,95148,,1.19731955170689,,,,1,,
37.30981284542376,-121.8063995,95148,,0.79525354449958,,,,1,,
37.30981284542376,-121.8047845,95148,,0.70730179278998,,,,1,,
37.30981284542376,-121.8017640,95148,,0.56565362701523,,,,1,,
37.30981284542376,-121.7955688,95148,,0.47193746619814,,,,1,,
37.30981284542376,-121.7920172,95148,,0.57641677495586,,,,1,,
37.30981284542376,-121.7907287,95148,,0.63385290442660,,,,1,,
37.30981284542376,-121.7886883,95148,,0.73775099604393,,,,1,,
37.30981284542376,-121.7875133,95148,,0.80273290669097,,,,1,,
37.30981284542376,-121.7856706,95148,,0.90989977920852,,,,1,,
37.30981284542376,-121.7823974,95148,,1.11080456682391,,,,1,,
37.30981284542376,-121.7781757,95148,,1.38150895113400,,,,1,,
37.30981284542376,-121.7731036,95148,,1.71587182299760,,,,1,,
37.30981284542376,-121.7706117,95138,,1.87580885686550,,,,1,,
37.30981284542376,-121.7682438,95138,,1.98043186413493,,,,1,,
37.30981284542376,-121.7640834,95138,,2.18189160912330,,,,1,,
37.30981284542376,-121.7639881,95138,,2.18673166156039,,,,1,,
37.30981284542376,-121.7630012,95138,,2.23737786612716,,,,1,,
37.30981284542376,-121.7613691,95138,,2.32310518614671,,,,1,,
37.30981284542376,-121.7560279,95138,,2.61803236236535,,,,1,,
37.31250309961132,-122.0164203,95014,,0.85553312365704,,,,1,,
37.31250309961132,-122.0155583,95014,,0.87755910802745,,,,1,,
37.31250309961132,-122.0108147,95014,,1.05220423402948,,,,1,,
37.31250309961132,-122.0084087,95051,,1.00377652306675,,,,1,,
37.31250309961132,-122.0083841,95051,,1.00234772827347,,,,1,,
37.31250309961132,-122.0076553,95051,,0.96041881267779,,,,1,,
37.31250309961132,-122.0068982,95051,,0.91775984364199,,,,1,,
37.31250309961132,-122.0023431,95051,,0.68975661397771,,,,1,,
37.31250309961132,-121.9980400,95051,,0.55813454976919,,,,1,,
37.31250309961132,-121.9948812,95051,,0.55088999315028,,,,1,,
37.31250309961132,-121.9921640,95051,,0.61057281632044,,,,1,,
37.31250309961132,-121.9919564,95051,,0.61724737554402,,,,1,,
37.31250309961132,-121.9854625,95051,,0.91930706930533,,,,1,,
37.31250309961132,-121.9792305,95051,,0.97472555620457,,,,1,,
37.31250309961132,-121.9739378,95051,,1.02130144200038,,,,1,,
37.31250309961132,-121.9732643,95051,,1.03637430052390,,,,1,,
37.31250309961132,-121.9718348,95051,,1.07436222344277,,,,1,,
37.31250309961132,-121.9662457,95051,,1.28648572489609,,,,1,,
37.31250309961132,-121.9606203,95051,,1.56853186755180,,,,1,,
37.31250309961132,-121.9564178,95008,,1.71658346595335,,,,1,,
37.31250309961132,-121.9526602,95008,,1.48772467786750,,,,1,,
37.31250309961132,-121.9475342,95008,,1.19597253163237,,,,1,,
37.31250309961132,-121.9446423,95008,,1.04848969498356,,,,1,,
37.31250309961132,-121.9429937,95008,,0.97281230878557,,,,1,,
37.31250309961132,-121.9376315,95008,,0.79266357956299,,,,1,,
37.31250309961132,-121.9319262,95008,,0.76902127136669,,,,1,,
37.31250309961132,-121.9305134,95008,,0.79389235633875,,,,1,,
37.31250309961132,-121.9257682,95008,,0.94886130744347,,,,1,,
37.31250309961132,-121.9250911,95008,,0.97795913869124,,,,1,,
37.31250309961132,-121.9210412,95008,,1.17607492764055,,,,1,,
37.31250309961132,-121.9182061,95110,,1.22955298087005,,,,1,,
37.31250309961132,-121.9141181,95110,,0.98819587803369,,,,1,,
37.31250309961132,-121.9100654,95110,,0.77678977678146,,,,1,,
37.31250309961132,-121.9086025,95110,,0.71220679660371,,,,1,,
37.31250309961132,-121.9073653,95110,,0.66472590793207,,,,1,,
37.31250309961132,-121.9059869,95110,,0.62147780773349,,,,1,,
37.31250309961132,-121.9049637,95110,,0.59722310272202,,,,1,,
37.31250309961132,-121.8986795,95110,,0.62799732778953,,,,1,,
37.31250309961132,-121.8976000,95110,,0.66242773332478,,,,1,,
37.31250309961132,-121.8947873,95110,,0.77900198505495,,,,1,,
37.31250309961132,-121.8916075,95110,,0.94222397982340,,,,1,,
37.31250309961132,-121.8906745,95110,,0.99425315635371,,,,1,,
37.31250309961132,-121.8847763,95125,,1.23518170226044,,,,1,,
37.31250309961132,-121.8781538,95125,,0.79938717017509,,,,1,,
37.31250309961132,-121.8762757,95125,,0.68102471949938,,,,1,,
37.31250309961132,-121.8716268,95125,,0.41824614539123,,,,1,,
37.31250309961132,-121.8704076,95125,,0.36514637572160,,,,1,,
37.31250309961132,-121.8696010,95125,,0.33706524921170,,,,1,,
37.31250309961132,-121.8636734,95125,,0.39910801163432,,,,1,,
37.31250309961132,-121.8620258,95112,,0.40185736547905,,,,1,,
37.31250309961132,-121.8567096,95112,,0.24813621531413,,,,1,,
37.31250309961132,-121.8506455,95112,,0.52639317570062,,,,1,,
37.31250309961132,-121.8494422,95112,,0.60133785123092,,,,1,,
37.31250309961132,-121.8475641,95111,,0.56673200178198,,,,1,,
37.31250309961132,-121.8439411,95111,,0.39647937184703,,,,1,,
