POLE_LAT,POLE_LONG,POLE_ZIPCODE,POLE_POP_SCALED,POLE_SUB_DIST,POLE_SUB_DIST_SCALED,POLE_ZONE,SYNTH_SENSOR_DATA,POLE_CRIT_LABEL,POLE_CRIT_CALC
37.30950652950614,-121.7941118,,,,,,,,
37.30950652950614,-121.7897624,,,,,,,,
37.30950652950614,-121.7844859,,,,,,,,
37.30950652950614,-121.7833069,,,,,,,,
37.30950652950614,-121.7801669,,,,,,,,
37.30950652950614,-121.7756453,,,,,,,,
37.30950652950614,-121.7733871,,,,,,,,
37.30950652950614,-121.7677683,,,,,,,,
37.30950652950614,-121.7624912,,,,,,,,
37.30950652950614,-121.7596096,,,,,,,,
37.30950652950614,-121.7590216,,,,,,,,
37.30950652950614,-121.7528814,,,,,,,,
37.30950652950614,-121.7463323,,,,,,,,
37.30950652950614,-121.7406325,,,,,,,,
37.309812845423764,-122.0208378,,,,,,,,
37.309812845423764,-122.0186363,,,,,,,,
37.309812845423764,-122.0182959,,,,,,,,
37.309812845423764,-122.0121133,,,,,,,,
37.309812845423764,-122.0060423,,,,,,,,
37.309812845423764,-122.0038981,,,,,,,,
37.309812845423764,-122.0014575,,,,,,,,
37.309812845423764,-121.9992789,,,,,,,,
37.309812845423764,-121.9959709,,,,,,,,
37.309812845423764,-121.9904493,,,,,,,,
37.309812845423764,-121.985962,,,,,,,,
37.309812845423764,-121.9793185,,,,,,,,
37.309812845423764,-121.9776267,,,,,,,,
37.309812845423764,-121.9734064,,,,,,,,
37.309812845423764,-121.9733529,,,,,,,,
37.309812845423764,-121.9670619,,,,,,,,
37.309812845423764,-121.963769,,,,,,,,
37.309812845423764,-121.9586846,,,,,,,,
37.309812845423764,-121.952073,,,,,,,,
37.309812845423764,-121.9494347,,,,,,,,
37.309812845423764,-121.9487093,,,,,,,,
37.309812845423764,-121.9422975,,,,,,,,
37.309812845423764,-121.9358899,,,,,,,,
37.309812845423764,-121.9294687,,,,,,,,
37.309812845423764,-121.9261673,,,,,,,,
37.309812845423764,-121.9203055,,,,,,,,
37.309812845423764,-121.9187732,,,,,,,,
37.309812845423764,-121.9127406,,,,,,,,
37.309812845423764,-121.9107357,,,,,,,,
37.309812845423764,-121.9071875,,,,,,,,
37.309812845423764,-121.9044222,,,,,,,,
37.309812845423764,-121.8986485,,,,,,,,
37.309812845423764,-121.8980281,,,,,,,,
37.309812845423764,-121.8913876,,,,,,,,
37.309812845423764,-121.8871428,,,,,,,,
37.309812845423764,-121.8813057,,,,,,,,
37.309812845423764,-121.8775554,,,,,,,,
37.309812845423764,-121.8771599,,,,,,,,
37.309812845423764,-121.8711422,,,,,,,,
37.309812845423764,-121.8707879,,,,,,,,
37.309812845423764,-121.8681531,,,,,,,,
37.309812845423764,-121.8676435,,,,,,,,
37.309812845423764,-121.8645252,,,,,,,,
37.309812845423764,-121.8592828,,,,,,,,
37.309812845423764,-121.8544699,,,,,,,,
37.309812845423764,-121.8478387,,,,,,,,
37.309812845423764,-121.8461611,,,,,,,,
37.309812845423764,-121.8419526,,,,,,,,
37.309812845423764,-121.8390364,,,,,,,,
37.309812845423764,-121.8387308,,,,,,,,
37.309812845423764,-121.8379329,,,,,,,,
37.309812845423764,-121.8352703,,,,,,,,
37.309812845423764,-121.8339766,,,,,,,,
37.309812845423764,-121.8287591,,,,,,,,
37.309812845423764,-121.8228689,,,,,,,,
37.309812845423764,-121.821285,,,,,,,,
37.309812845423764,-121.8210912,,,,,,,,
37.309812845423764,-121.8169744,,,,,,,,
37.309812845423764,-121.813014,,,,,,,,
37.309812845423764,-121.8063995,,,,,,,,
37.309812845423764,-121.8047845,,,,,,,,
37.309812845423764,-121.801764,,,,,,,,
37.309812845423764,-121.7955688,,,,,,,,
37.309812845423764,-121.7920172,,,,,,,,
37.309812845423764,-121.7907287,,,,,,,,
37.309812845423764,-121.7886883,,,,,,,,
37.309812845423764,-121.7875133,,,,,,,,
37.309812845423764,-121.7856706,,,,,,,,
37.309812845423764,-121.7823974,,,,,,,,
37.309812845423764,-121.7781757,,,,,,,,
37.309812845423764,-121.7731036,,,,,,,,
37.309812845423764,-121.7706117,,,,,,,,
37.309812845423764,-121.7682438,,,,,,,,
37.309812845423764,-121.7640834,,,,,,,,
37.309812845423764,-121.7639881,,,,,,,,
37.309812845423764,-121.7630012,,,,,,,,
37.309812845423764,-121.7613691,,,,,,,,
37.309812845423764,-121.7560279,,,,,,,,
37.31250309961132,-122.0164203,,,,,,,,
37.31250309961132,-122.0155583,,,,,,,,
37.31250309961132,-122.0108147,,,,,,,,
37.31250309961132,-122.0084087,,,,,,,,
37.31250309961132,-122.0083841,,,,,,,,
37.31250309961132,-122.0076553,,,,,,,,
37.31250309961132,-122.0068982,,,,,,,,
37.31250309961132,-122.0023431,,,,,,,,
37.31250309961132,-121.99804,,,,,,,,
37.31250309961132,-121.9948812,,,,,,,,
37.31250309961132,-121.992164,,,,,,,,
37.31250309961132,-121.9919564,,,,,,,,
37.31250309961132,-121.9854625,,,,,,,,
37.31250309961132,-121.9792305,,,,,,,,
37.31250309961132,-121.9739378,,,,,,,,
37.31250309961132,-121.9732643,,,,,,,,
37.31250309961132,-121.9718348,,,,,,,,
37.31250309961132,-121.9662457,,,,,,,,
37.31250309961132,-121.9606203,,,,,,,,
37.31250309961132,-121.9564178,,,,,,,,
37.31250309961132,-121.9526602,,,,,,,,
37.31250309961132,-121.9475342,,,,,,,,
37.31250309961132,-121.9446423,,,,,,,,
37.31250309961132,-121.9429937,,,,,,,,
37.31250309961132,-121.9376315,,,,,,,,
37.31250309961132,-121.9319262,,,,,,,,
37.31250309961132,-121.9305134,,,,,,,,
37.31250309961132,-121.9257682,,,,,,,,
37.31250309961132,-121.9250911,,,,,,,,
37.31250309961132,-121.9210412,,,,,,,,
37.31250309961132,-121.9182061,,,,,,,,
37.31250309961132,-121.9141181,,,,,,,,
37.31250309961132,-121.9100654,,,,,,,,
37.31250309961132,-121.9086025,,,,,,,,
37.31250309961132,-121.9073653,,,,,,,,
37.31250309961132,-121.9059869,,,,,,,,
37.31250309961132,-121.9049637,,,,,,,,
37.31250309961132,-121.8986795,,,,,,,,
37.31250309961132,-121.8976,,,,,,,,
37.31250309961132,-121.8947873,,,,,,,,
37.31250309961132,-121.8916075,,,,,,,,
37.31250309961132,-121.8906745,,,,,,,,
37.31250309961132,-121.8847763,,,,,,,,
37.31250309961132,-121.8781538,,,,,,,,
37.31250309961132,-121.8762757,,,,,,,,
37.31250309961132,-121.8716268,,,,,,,,
37.31250309961132,-121.8704076,,,,,,,,
37.31250309961132,-121.869601,,,,,,,,
37.31250309961132,-121.8636734,,,,,,,,
37.31250309961132,-121.8620258,,,,,,,,
37.31250309961132,-121.8567096,,,,,,,,
37.31250309961132,-121.8506455,,,,,,,,
37.31250309961132,-121.8494422,,,,,,,,
37.31250309961132,-121.8475641,,,,,,,,
37.31250309961132,-121.8439411,,,,,,,,
37.31250309961132,-121.8416824,,,,,,,,
37.31250309961132,-121.8366144,,,,,,,,
37.31250309961132,-121.833915,,,,,,,,
37.31250309961132,-121.8331765,,,,,,,,
37.31250309961132,-121.8267497,,,,,,,,
37.31250309961132,-121.8225014,,,,,,,,
37.31250309961132,-121.8178873,,,,,,,,
37.31250309961132,-121.8135919,,,,,,,,
37.31250309961132,-121.8123367,,,,,,,,
37.31250309961132,-121.8071771,,,,,,,,
37.31250309961132,-121.80487,,,,,,,,
37.31250309961132,-121.8017611,,,,,,,,
37.31250309961132,-121.7986438,,,,,,,,
37.31250309961132,-121.7927436,,,,,,,,
37.31250309961132,-121.7865442,,,,,,,,
37.31250309961132,-121.7859738,,,,,,,,
37.31250309961132,-121.7815668,,,,,,,,
37.31250309961132,-121.7752751,,,,,,,,
37.31250309961132,-121.7711546,,,,,,,,
37.31250309961132,-121.769681,,,,,,,,
37.31250309961132,-121.7652008,,,,,,,,
37.31250309961132,-121.7637152,,,,,,,,
37.31250309961132,-121.7628794,,,,,,,,
37.31321871596715,-122.0157924,,,,,,,,
37.31321871596715,-122.0094494,,,,,,,,
37.31321871596715,-122.0086509,,,,,,,,
37.31321871596715,-122.0060721,,,,,,,,
37.31321871596715,-122.0020045,,,,,,,,
37.31321871596715,-121.9992116,,,,,,,,
37.31321871596715,-121.9990903,,,,,,,,
37.31321871596715,-121.9985529,,,,,,,,
37.31321871596715,-121.9957212,,,,,,,,
37.31321871596715,-121.9945634,,,,,,,,
37.31321871596715,-121.9913023,,,,,,,,
37.31321871596715,-121.9856699,,,,,,,,
37.31321871596715,-121.9811337,,,,,,,,
37.31321871596715,-121.9748127,,,,,,,,
37.31321871596715,-121.9747613,,,,,,,,
37.31321871596715,-121.974204,,,,,,,,
37.31321871596715,-121.9682305,,,,,,,,
37.31321871596715,-121.9633321,,,,,,,,
37.31321871596715,-121.9614415,,,,,,,,
37.31321871596715,-121.9561196,,,,,,,,
37.31321871596715,-121.9560473,,,,,,,,
37.31321871596715,-121.9508118,,,,,,,,
37.31321871596715,-121.9500658,,,,,,,,
37.31321871596715,-121.9499122,,,,,,,,
37.31321871596715,-121.9434705,,,,,,,,
37.31321871596715,-121.943121,,,,,,,,
37.31321871596715,-121.9427222,,,,,,,,
37.31321871596715,-121.9367934,,,,,,,,
37.31321871596715,-121.9307588,,,,,,,,
37.31321871596715,-121.9250467,,,,,,,,
37.31321871596715,-121.9218636,,,,,,,,
37.31321871596715,-121.9213658,,,,,,,,
37.31321871596715,-121.9193237,,,,,,,,
37.31321871596715,-121.9160901,,,,,,,,
37.31321871596715,-121.9097833,,,,,,,,
37.31321871596715,-121.9059386,,,,,,,,
37.31321871596715,-121.9013712,,,,,,,,
37.31321871596715,-121.8955874,,,,,,,,
37.31321871596715,-121.8955568,,,,,,,,
37.31321871596715,-121.893202,,,,,,,,
37.31321871596715,-121.8931165,,,,,,,,
37.31321871596715,-121.8902114,,,,,,,,
37.31321871596715,-121.8872285,,,,,,,,
37.31321871596715,-121.8842985,,,,,,,,
37.31321871596715,-121.8825426,,,,,,,,
37.31321871596715,-121.8788419,,,,,,,,
37.31321871596715,-121.8778698,,,,,,,,
37.31321871596715,-121.8752448,,,,,,,,
37.31321871596715,-121.8727427,,,,,,,,
37.31321871596715,-121.8713575,,,,,,,,
37.31321871596715,-121.8709382,,,,,,,,
37.31321871596715,-121.8694149,,,,,,,,
37.31321871596715,-121.8691057,,,,,,,,
37.31321871596715,-121.8667442,,,,,,,,
37.31321871596715,-121.8660944,,,,,,,,
37.31321871596715,-121.8623619,,,,,,,,
37.31321871596715,-121.8558622,,,,,,,,
37.31321871596715,-121.8531526,,,,,,,,
37.31321871596715,-121.8525818,,,,,,,,
37.31321871596715,-121.8469133,,,,,,,,
37.31321871596715,-121.8449901,,,,,,,,
37.31321871596715,-121.839208,,,,,,,,
37.31321871596715,-121.8378875,,,,,,,,
37.31321871596715,-121.8312798,,,,,,,,
37.31321871596715,-121.8286261,,,,,,,,
37.31321871596715,-121.8228449,,,,,,,,
37.31321871596715,-121.8172448,,,,,,,,
37.31321871596715,-121.8167405,,,,,,,,
37.31321871596715,-121.814937,,,,,,,,
37.31321871596715,-121.8108726,,,,,,,,
37.31321871596715,-121.8072985,,,,,,,,
37.31321871596715,-121.8012655,,,,,,,,
37.31321871596715,-121.795496,,,,,,,,
37.31321871596715,-121.7925784,,,,,,,,
37.31321871596715,-121.7897331,,,,,,,,
37.31321871596715,-121.7897084,,,,,,,,
37.31321871596715,-121.7884809,,,,,,,,
37.31321871596715,-121.7842059,,,,,,,,
37.314635535855686,-122.0184537,,,,,,,,
37.314635535855686,-122.0155675,,,,,,,,
37.314635535855686,-122.0146606,,,,,,,,
37.314635535855686,-122.0129218,,,,,,,,
37.314635535855686,-122.0117575,,,,,,,,
37.314635535855686,-122.0076859,,,,,,,,
37.314635535855686,-122.0020539,,,,,,,,
37.314635535855686,-122.0019421,,,,,,,,
37.314635535855686,-122.0010867,,,,,,,,
37.314635535855686,-121.9998966,,,,,,,,
37.314635535855686,-121.9995987,,,,,,,,
37.314635535855686,-121.9930372,,,,,,,,
37.314635535855686,-121.9916247,,,,,,,,
37.314635535855686,-121.9878828,,,,,,,,
37.314635535855686,-121.9837945,,,,,,,,
37.314635535855686,-121.9802187,,,,,,,,
37.314635535855686,-121.9768472,,,,,,,,
37.314635535855686,-121.9701857,,,,,,,,
37.314635535855686,-121.9637935,,,,,,,,
37.314635535855686,-121.9630628,,,,,,,,
37.314635535855686,-121.96023,,,,,,,,
37.314635535855686,-121.9591009,,,,,,,,
37.314635535855686,-121.9527305,,,,,,,,
37.314635535855686,-121.9502587,,,,,,,,
37.314635535855686,-121.9451952,,,,,,,,
37.314635535855686,-121.9428799,,,,,,,,
37.314635535855686,-121.9409898,,,,,,,,
37.314635535855686,-121.9374964,,,,,,,,
37.314635535855686,-121.9347083,,,,,,,,
37.314635535855686,-121.9281398,,,,,,,,
37.314635535855686,-121.9215915,,,,,,,,
37.314635535855686,-121.9155231,,,,,,,,
37.314635535855686,-121.9151347,,,,,,,,
37.314635535855686,-121.9102876,,,,,,,,
37.314635535855686,-121.9038534,,,,,,,,
37.314635535855686,-121.8992826,,,,,,,,
37.314635535855686,-121.8974787,,,,,,,,
37.314635535855686,-121.8915037,,,,,,,,
37.314635535855686,-121.886347,,,,,,,,
37.314635535855686,-121.8852693,,,,,,,,
37.314635535855686,-121.8818426,,,,,,,,
37.314635535855686,-121.8818297,,,,,,,,
37.314635535855686,-121.875214,,,,,,,,
37.314635535855686,-121.8696235,,,,,,,,
37.314635535855686,-121.8653978,,,,,,,,
37.314635535855686,-121.8650106,,,,,,,,
37.314635535855686,-121.8583089,,,,,,,,
37.314635535855686,-121.8554156,,,,,,,,
37.314635535855686,-121.8513063,,,,,,,,
37.314635535855686,-121.8511127,,,,,,,,
37.314635535855686,-121.8490217,,,,,,,,
37.314635535855686,-121.848686,,,,,,,,
37.314635535855686,-121.8432253,,,,,,,,
37.314635535855686,-121.8386095,,,,,,,,
37.314635535855686,-121.8374777,,,,,,,,
37.314635535855686,-121.8329066,,,,,,,,
37.314635535855686,-121.826349,,,,,,,,
37.314635535855686,-121.8227961,,,,,,,,
37.314635535855686,-121.8213139,,,,,,,,
37.314635535855686,-121.8168302,,,,,,,,
37.314635535855686,-121.8160092,,,,,,,,
37.314635535855686,-121.8154064,,,,,,,,
37.314635535855686,-121.8147052,,,,,,,,
37.314635535855686,-121.8104966,,,,,,,,
37.314635535855686,-121.8088011,,,,,,,,
37.314635535855686,-121.8041006,,,,,,,,
37.314635535855686,-121.8024093,,,,,,,,
37.314635535855686,-121.7984487,,,,,,,,
37.314635535855686,-121.797613,,,,,,,,
37.314635535855686,-121.791558,,,,,,,,
37.314635535855686,-121.7888339,,,,,,,,
37.314635535855686,-121.7846145,,,,,,,,
37.314635535855686,-121.7817927,,,,,,,,
37.314635535855686,-121.7780959,,,,,,,,
37.314635535855686,-121.7723026,,,,,,,,
37.314635535855686,-121.7714568,,,,,,,,
37.314635535855686,-121.7663808,,,,,,,,
37.314635535855686,-121.7623594,,,,,,,,
37.314978901292896,-122.017079,,,,,,,,
37.314978901292896,-122.0167617,,,,,,,,
37.314978901292896,-122.013182,,,,,,,,
37.314978901292896,-122.009563,,,,,,,,
37.314978901292896,-122.0090657,,,,,,,,
37.314978901292896,-122.0081408,,,,,,,,
37.314978901292896,-122.0046536,,,,,,,,
37.314978901292896,-121.9990006,,,,,,,,
37.314978901292896,-121.9981394,,,,,,,,
37.314978901292896,-121.9961943,,,,,,,,
37.314978901292896,-121.9940242,,,,,,,,
37.314978901292896,-121.989402,,,,,,,,
37.314978901292896,-121.9837494,,,,,,,,
37.314978901292896,-121.9822205,,,,,,,,
37.314978901292896,-121.9765873,,,,,,,,
37.314978901292896,-121.970738,,,,,,,,
37.314978901292896,-121.964179,,,,,,,,
37.314978901292896,-121.9606693,,,,,,,,
37.314978901292896,-121.954144,,,,,,,,
37.314978901292896,-121.9504095,,,,,,,,
37.314978901292896,-121.9489948,,,,,,,,
37.314978901292896,-121.9435811,,,,,,,,
37.314978901292896,-121.9379231,,,,,,,,
37.314978901292896,-121.9319754,,,,,,,,
37.314978901292896,-121.9261019,,,,,,,,
37.314978901292896,-121.9227905,,,,,,,,
37.314978901292896,-121.9176149,,,,,,,,
37.314978901292896,-121.9113615,,,,,,,,
37.314978901292896,-121.9079331,,,,,,,,
37.314978901292896,-121.9023601,,,,,,,,
37.314978901292896,-121.8994647,,,,,,,,
37.314978901292896,-121.8945082,,,,,,,,
37.314978901292896,-121.8919558,,,,,,,,
37.314978901292896,-121.8868769,,,,,,,,
37.314978901292896,-121.8814255,,,,,,,,
37.314978901292896,-121.8790109,,,,,,,,
37.314978901292896,-121.8730009,,,,,,,,
37.314978901292896,-121.86661,,,,,,,,
37.314978901292896,-121.8600561,,,,,,,,
37.314978901292896,-121.8569731,,,,,,,,
37.314978901292896,-121.850318,,,,,,,,
37.314978901292896,-121.8502902,,,,,,,,
37.314978901292896,-121.850205,,,,,,,,
37.314978901292896,-121.8440458,,,,,,,,
37.314978901292896,-121.8424212,,,,,,,,
37.314978901292896,-121.838587,,,,,,,,
37.314978901292896,-121.8358794,,,,,,,,
37.314978901292896,-121.8304944,,,,,,,,
37.314978901292896,-121.828331,,,,,,,,
37.314978901292896,-121.8255187,,,,,,,,
37.314978901292896,-121.8245206,,,,,,,,
37.314978901292896,-121.821111,,,,,,,,
37.314978901292896,-121.8186974,,,,,,,,
37.314978901292896,-121.816444,,,,,,,,
37.314978901292896,-121.8158682,,,,,,,,
37.314978901292896,-121.8138173,,,,,,,,
37.314978901292896,-121.8108144,,,,,,,,
37.314978901292896,-121.8096541,,,,,,,,
37.314978901292896,-121.8077735,,,,,,,,
37.314978901292896,-121.8075538,,,,,,,,
37.314978901292896,-121.8055937,,,,,,,,
37.314978901292896,-121.8001863,,,,,,,,
37.314978901292896,-121.7977703,,,,,,,,
37.314978901292896,-121.7935897,,,,,,,,
37.314978901292896,-121.7914525,,,,,,,,
37.314978901292896,-121.7857363,,,,,,,,
37.314978901292896,-121.7827575,,,,,,,,
37.314978901292896,-121.7825445,,,,,,,,
37.314978901292896,-121.7815632,,,,,,,,
37.314978901292896,-121.7812187,,,,,,,,
37.314978901292896,-121.7772743,,,,,,,,
37.314978901292896,-121.7751047,,,,,,,,
37.314978901292896,-121.7730486,,,,,,,,
37.314978901292896,-121.7706272,,,,,,,,
37.314978901292896,-121.7648527,,,,,,,,
37.314978901292896,-121.7602436,,,,,,,,
37.314978901292896,-121.7573829,,,,,,,,
37.314978901292896,-121.7568774,,,,,,,,
37.316504160935786,-122.0151746,,,,,,,,
37.316504160935786,-122.0105939,,,,,,,,
37.316504160935786,-122.0100176,,,,,,,,
37.316504160935786,-122.0064348,,,,,,,,
37.316504160935786,-122.00569,,,,,,,,
37.316504160935786,-122.0031405,,,,,,,,
37.316504160935786,-121.9994496,,,,,,,,
37.316504160935786,-121.9952707,,,,,,,,
37.316504160935786,-121.9932929,,,,,,,,
37.316504160935786,-121.9875618,,,,,,,,
37.316504160935786,-121.9852197,,,,,,,,
37.316504160935786,-121.9796343,,,,,,,,
37.316504160935786,-121.978342,,,,,,,,
37.316504160935786,-121.9764026,,,,,,,,
37.316504160935786,-121.969936,,,,,,,,
37.316504160935786,-121.9654329,,,,,,,,
37.316504160935786,-121.9642621,,,,,,,,
37.316504160935786,-121.9623017,,,,,,,,
37.316504160935786,-121.9617053,,,,,,,,
37.316504160935786,-121.9600946,,,,,,,,
37.316504160935786,-121.9582356,,,,,,,,
37.316504160935786,-121.9521391,,,,,,,,
37.316504160935786,-121.9503526,,,,,,,,
37.316504160935786,-121.9469641,,,,,,,,
37.316504160935786,-121.9408139,,,,,,,,
37.316504160935786,-121.9374555,,,,,,,,
37.316504160935786,-121.9339431,,,,,,,,
37.316504160935786,-121.9282496,,,,,,,,
37.316504160935786,-121.9279918,,,,,,,,
37.316504160935786,-121.9239435,,,,,,,,
37.316504160935786,-121.9200742,,,,,,,,
37.316504160935786,-121.9154052,,,,,,,,
37.316504160935786,-121.9153021,,,,,,,,
37.316504160935786,-121.9095933,,,,,,,,
37.316504160935786,-121.9030289,,,,,,,,
37.316504160935786,-121.8972783,,,,,,,,
37.316504160935786,-121.8908718,,,,,,,,
37.316504160935786,-121.88728,,,,,,,,
37.316504160935786,-121.8806498,,,,,,,,
37.316504160935786,-121.8792683,,,,,,,,
37.316504160935786,-121.8738671,,,,,,,,
37.316504160935786,-121.8696736,,,,,,,,
37.316504160935786,-121.8657801,,,,,,,,
37.316504160935786,-121.8631031,,,,,,,,
37.316504160935786,-121.8569383,,,,,,,,
37.316504160935786,-121.8539587,,,,,,,,
37.316504160935786,-121.8489579,,,,,,,,
37.316504160935786,-121.8487943,,,,,,,,
37.316504160935786,-121.8462384,,,,,,,,
37.316504160935786,-121.8446294,,,,,,,,
37.316504160935786,-121.8397702,,,,,,,,
37.316504160935786,-121.8353751,,,,,,,,
37.316504160935786,-121.8338456,,,,,,,,
37.316504160935786,-121.8277835,,,,,,,,
37.316504160935786,-121.8250854,,,,,,,,
37.316504160935786,-121.821159,,,,,,,,
37.316504160935786,-121.8181011,,,,,,,,
37.316504160935786,-121.8121303,,,,,,,,
37.316504160935786,-121.8084868,,,,,,,,
37.316504160935786,-121.8073691,,,,,,,,
37.316504160935786,-121.8038841,,,,,,,,
37.316504160935786,-121.8011817,,,,,,,,
37.316504160935786,-121.7956755,,,,,,,,
37.316504160935786,-121.7942797,,,,,,,,
37.316504160935786,-121.7879025,,,,,,,,
37.316504160935786,-121.7840299,,,,,,,,
37.316504160935786,-121.7805857,,,,,,,,
37.316504160935786,-121.780464,,,,,,,,
37.316504160935786,-121.7743197,,,,,,,,
37.316504160935786,-121.7735603,,,,,,,,
37.316504160935786,-121.7727952,,,,,,,,
37.316504160935786,-121.7665668,,,,,,,,
37.316504160935786,-121.7629758,,,,,,,,
37.316504160935786,-121.7620382,,,,,,,,
37.316504160935786,-121.7566469,,,,,,,,
37.316504160935786,-121.7507314,,,,,,,,
37.316504160935786,-121.7499784,,,,,,,,
37.316504160935786,-121.7470052,,,,,,,,
37.318376133374734,-122.0158411,,,,,,,,
37.318376133374734,-122.0106749,,,,,,,,
37.318376133374734,-122.0076901,,,,,,,,
37.318376133374734,-122.0030273,,,,,,,,
37.318376133374734,-122.0014176,,,,,,,,
37.318376133374734,-121.9992859,,,,,,,,
37.318376133374734,-121.9992821,,,,,,,,
37.318376133374734,-121.9932624,,,,,,,,
37.318376133374734,-121.9867881,,,,,,,,
37.318376133374734,-121.9839429,,,,,,,,
37.318376133374734,-121.9822023,,,,,,,,
37.318376133374734,-121.977403,,,,,,,,
37.318376133374734,-121.9758545,,,,,,,,
37.318376133374734,-121.9694833,,,,,,,,
37.318376133374734,-121.9668729,,,,,,,,
37.318376133374734,-121.9630235,,,,,,,,
37.318376133374734,-121.9610041,,,,,,,,
37.318376133374734,-121.9609379,,,,,,,,
37.318376133374734,-121.9581159,,,,,,,,
37.318376133374734,-121.95749,,,,,,,,
37.318376133374734,-121.9522871,,,,,,,,
37.318376133374734,-121.9498123,,,,,,,,
37.318376133374734,-121.9477242,,,,,,,,
37.318376133374734,-121.9474519,,,,,,,,
37.318376133374734,-121.9426541,,,,,,,,
37.318376133374734,-121.9419401,,,,,,,,
37.318376133374734,-121.9392245,,,,,,,,
37.318376133374734,-121.9354649,,,,,,,,
37.318376133374734,-121.929125,,,,,,,,
37.318376133374734,-121.9273867,,,,,,,,
37.318376133374734,-121.9272338,,,,,,,,
37.318376133374734,-121.9261404,,,,,,,,
37.318376133374734,-121.9231967,,,,,,,,
37.318376133374734,-121.9210037,,,,,,,,
37.318376133374734,-121.9157407,,,,,,,,
37.318376133374734,-121.9124167,,,,,,,,
37.318376133374734,-121.9113998,,,,,,,,
37.318376133374734,-121.9071183,,,,,,,,
37.318376133374734,-121.9045395,,,,,,,,
37.318376133374734,-121.8986178,,,,,,,,
37.318376133374734,-121.8941326,,,,,,,,
37.318376133374734,-121.8923037,,,,,,,,
37.318376133374734,-121.8867491,,,,,,,,
37.318376133374734,-121.8813273,,,,,,,,
37.318376133374734,-121.8775213,,,,,,,,
37.318376133374734,-121.8743735,,,,,,,,
37.318376133374734,-121.8739716,,,,,,,,
37.318376133374734,-121.8703757,,,,,,,,
37.318376133374734,-121.8683544,,,,,,,,
37.318376133374734,-121.8666437,,,,,,,,
37.318376133374734,-121.8619983,,,,,,,,
37.318376133374734,-121.8572007,,,,,,,,
37.318376133374734,-121.8570777,,,,,,,,
37.318376133374734,-121.8505939,,,,,,,,
37.318376133374734,-121.8468167,,,,,,,,
37.318376133374734,-121.8452674,,,,,,,,
37.318376133374734,-121.842035,,,,,,,,
37.318376133374734,-121.8357158,,,,,,,,
37.318376133374734,-121.8355074,,,,,,,,
37.318376133374734,-121.8289752,,,,,,,,
37.318376133374734,-121.8235901,,,,,,,,
37.318376133374734,-121.8221737,,,,,,,,
37.318376133374734,-121.8204173,,,,,,,,
37.318376133374734,-121.8161029,,,,,,,,
37.318376133374734,-121.8097178,,,,,,,,
37.318376133374734,-121.8042273,,,,,,,,
37.318376133374734,-121.8027454,,,,,,,,
37.318376133374734,-121.7980083,,,,,,,,
37.318376133374734,-121.7955696,,,,,,,,
37.318376133374734,-121.7923564,,,,,,,,
37.318376133374734,-121.7892053,,,,,,,,
37.318376133374734,-121.7887129,,,,,,,,
37.318376133374734,-121.7886218,,,,,,,,
37.318376133374734,-121.7843274,,,,,,,,
37.318376133374734,-121.7804147,,,,,,,,
37.318376133374734,-121.7750336,,,,,,,,
37.318376133374734,-121.7742101,,,,,,,,
37.318376133374734,-121.7730463,,,,,,,,
37.32058743095964,-122.0180683,,,,,,,,
37.32058743095964,-122.0172445,,,,,,,,
37.32058743095964,-122.0152397,,,,,,,,
37.32058743095964,-122.0103459,,,,,,,,
37.32058743095964,-122.0051484,,,,,,,,
37.32058743095964,-122.0019281,,,,,,,,
37.32058743095964,-121.9956695,,,,,,,,
37.32058743095964,-121.99117,,,,,,,,
37.32058743095964,-121.9847386,,,,,,,,
37.32058743095964,-121.9826698,,,,,,,,
37.32058743095964,-121.978286,,,,,,,,
37.32058743095964,-121.9745015,,,,,,,,
37.32058743095964,-121.9718303,,,,,,,,
37.32058743095964,-121.9658682,,,,,,,,
37.32058743095964,-121.9625834,,,,,,,,
37.32058743095964,-121.9595526,,,,,,,,
37.32058743095964,-121.9558107,,,,,,,,
37.32058743095964,-121.952438,,,,,,,,
37.32058743095964,-121.9509107,,,,,,,,
37.32058743095964,-121.9486032,,,,,,,,
37.32058743095964,-121.9429409,,,,,,,,
37.32058743095964,-121.9413834,,,,,,,,
37.32058743095964,-121.9384903,,,,,,,,
37.32058743095964,-121.9337961,,,,,,,,
37.32058743095964,-121.9307801,,,,,,,,
37.32058743095964,-121.9251063,,,,,,,,
37.32058743095964,-121.9202517,,,,,,,,
37.32058743095964,-121.9180901,,,,,,,,
37.32058743095964,-121.911712,,,,,,,,
37.32058743095964,-121.9073918,,,,,,,,
37.32058743095964,-121.9068881,,,,,,,,
37.32058743095964,-121.904363,,,,,,,,
37.32058743095964,-121.8994622,,,,,,,,
37.32058743095964,-121.8981138,,,,,,,,
37.32058743095964,-121.8925453,,,,,,,,
37.32058743095964,-121.891731,,,,,,,,
37.32058743095964,-121.8869651,,,,,,,,
37.32058743095964,-121.8851066,,,,,,,,
37.32058743095964,-121.880651,,,,,,,,
37.32058743095964,-121.8759755,,,,,,,,
37.32058743095964,-121.8717546,,,,,,,,
37.32058743095964,-121.866255,,,,,,,,
37.32058743095964,-121.8644757,,,,,,,,
37.32058743095964,-121.8584854,,,,,,,,
37.32058743095964,-121.8566331,,,,,,,,
