POLE_LAT,POLE_LONG,POLE_ZIPCODE,POLE_POP_SCALED,POLE_SUB_DIST,POLE_SUB_DIST_SCALED,POLE_ZONE,POLE_TILT,FAKE_OR_SYNTH,POLE_CRIT_LABEL,POLE_CRIT_CALC,POLE_CRIT_SIM,Unnamed: 13,Unnamed: 14,Unnamed: 15,Population,Distance,Zone,Tilt Angle,Criticality Label
37.38172833,-121.7841828,95148,0.39966291,2.332175015,0.181585339,0,1,1,,,,,,,Medium,Low,Urban,High,
37.38172833,-121.7762707,95148,0.39966291,2.589791702,0.230062689,0,1,1,,,,,,,Medium,Low,Urban,High,
37.38254026,-121.8026943,95148,0.39966291,2.221764814,0.148899522,0,1,1,,,,,,,Medium,Low,Urban,High,
37.38254026,-121.7756012,95148,0.39966291,2.640091016,0.047300559,0,1,1,,,,,,,Medium,Low,Urban,High,
37.38254026,-121.7713887,95148,0.39966291,2.813528101,0.026312132,0,1,1,,,,,,,Medium,Low,Urban,High,
37.38254026,-121.7712169,95148,0.39966291,2.821012581,0.080770157,0,1,1,,,,,,,Medium,Low,Urban,High,
37.38254026,-121.7629851,95148,0.39966291,3.210770617,0.183717504,0,1,1,,,,,,,Medium,Low,Urban,High,
37.38254026,-121.7607189,95148,0.39966291,3.327137504,0.175811461,0,1,1,,,,,,,Medium,Low,Urban,High,
37.38427138,-121.8041995,95148,0.39966291,2.304006984,0.171659242,0,1,1,,,,,,,Medium,Low,Urban,High,
37.38427138,-121.7902759,95148,0.39966291,2.297380772,0.095072211,0,1,1,,,,,,,Medium,Low,Urban,High,
37.38427138,-121.7858884,95148,0.39966291,2.377379199,0.108409852,0,1,1,,,,,,,Medium,Low,Urban,High,
37.38518162,-121.8086568,95148,0.39966291,2.420669635,0.119477134,0,1,1,,,,,,,Medium,Low,Urban,High,
37.38518162,-121.8052907,95148,0.39966291,2.353574517,0.056876339,0,1,1,,,,,,,Medium,Low,Urban,High,
37.38518162,-121.8028366,95148,0.39966291,2.318182217,0.042244065,0,1,1,,,,,,,Medium,Low,Urban,High,
37.38518162,-121.7983543,95148,0.39966291,2.284823536,0.043384977,0,1,1,,,,,,,Medium,Low,Urban,High,
37.38518162,-121.7921676,95148,0.39966291,2.307298055,0.072055038,0,1,1,,,,,,,Medium,Low,Urban,High,
37.38518162,-121.7835246,95148,0.39966291,2.465717961,0.076962669,0,1,1,,,,,,,Medium,Low,Urban,High,
37.38518162,-121.7789521,95148,0.39966291,2.601596782,0.037119747,0,1,1,,,,,,,Medium,Low,Urban,High,
37.38761416,-121.8068973,95148,0.39966291,2.468002712,0.225169431,0,1,1,,,,,,,Medium,Low,Urban,High,
37.38761416,-121.8040299,95148,0.39966291,2.420636771,0.203380986,0,1,1,,,,,,,Medium,Low,Urban,High,
37.38761416,-121.7898188,95148,0.39966291,2.422944483,0.122904772,0,1,1,,,,,,,Medium,Low,Urban,High,
37.38761416,-121.7790574,95148,0.39966291,2.676230997,0.106774019,0,1,1,,,,,,,Medium,Low,Urban,High,
37.38761416,-121.7702594,95148,0.39966291,3.006614718,0.096062882,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39013772,-121.8062883,95148,0.39966291,2.545511351,0.188839704,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39013772,-121.7829201,95148,0.39966291,2.648667261,0.176754314,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39013772,-121.7827016,95148,0.39966291,2.654252143,0.153302417,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39216313,-121.786024,95148,0.39966291,2.648130247,0.13467118,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39216313,-121.7726308,95148,0.39966291,3.04521154,0.107896043,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39216313,-121.7657125,95148,0.39966291,3.333468088,0.081110219,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39468838,-121.7991979,95148,0.39966291,2.633425156,0.156994323,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39468838,-121.7960824,95148,0.39966291,2.629823317,0.132421655,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39468838,-121.7899126,95148,0.39966291,2.674313106,0.095259102,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39468838,-121.7795993,95148,0.39966291,2.89102872,0.079727041,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39468838,-121.7641705,95148,0.39966291,3.472557637,0.073022694,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39634043,-121.8007955,95148,0.39966291,2.701947048,0.114159371,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39634043,-121.7944193,95148,0.39966291,2.695117098,0.184348119,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39634043,-121.7875204,95148,0.39966291,2.767857707,0.171198641,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39634043,-121.7811869,95148,0.39966291,2.902754809,0.120298482,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39634043,-121.7660489,95148,0.39966291,3.436015331,0.10410413,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39634043,-121.7568777,95148,0.39966291,3.862449125,0.077928646,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39634043,-121.7522019,95148,0.39966291,4.100537337,0.066520461,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39634043,-121.7511941,95148,0.39966291,4.15335843,0.109113052,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39902539,-121.7887961,95148,0.39966291,2.844029198,0.190726536,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39902539,-121.784797,95148,0.39966291,2.91172778,0.147467724,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39902539,-121.7756888,95148,0.39966291,3.152082078,0.162933386,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39902539,-121.7680162,95148,0.39966291,3.43192212,0.231127288,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39908159,-121.7889506,95148,0.39966291,2.84392656,0.062815482,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39908159,-121.7831353,95148,0.39966291,2.948963175,0.065447266,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39908159,-121.7813209,95148,0.39966291,2.992043188,0.086877655,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39908159,-121.7686099,95148,0.39966291,3.409817351,0.128732663,0,1,1,,,,,,,Medium,Low,Urban,High,
37.39908159,-121.7654175,95148,0.39966291,3.541323207,0.148986915,0,1,1,,,,,,,Medium,Low,Urban,High,
37.40095093,-121.8041464,95148,0.39966291,2.899430324,0.140892093,0,1,1,,,,,,,Medium,Low,Urban,High,
37.40095093,-121.8009295,95148,0.39966291,2.869940386,0.1096824,0,1,1,,,,,,,Medium,Low,Urban,High,
37.40095093,-121.7852335,95148,0.39966291,2.97047961,0.12358935,0,1,1,,,,,,,Medium,Low,Urban,High,
37.40095093,-121.7808309,95148,0.39966291,3.067723289,0.095612634,0,1,1,,,,,,,Medium,Low,Urban,High,
37.40095093,-121.7746587,95148,0.39966291,3.247421235,0.039545314,0,1,1,,,,,,,Medium,Low,Urban,High,
37.40095093,-121.757544,95148,0.39966291,3.94908932,0.076045898,0,1,1,,,,,,,Medium,Low,Urban,High,
37.40095093,-121.7419763,95148,0.39966291,4.755800887,0.084907182,0,1,1,,,,,,,Medium,Low,Urban,High,
37.32454467,-121.9512951,95050,0.315346396,1.401061905,0.250908997,0,1,1,,,,,,,Low,Low,Urban,High,
37.32454467,-121.9467089,95050,0.315346396,1.250583103,0.281823828,0,1,1,,,,,,,Low,Low,Urban,High,
37.32645688,-121.9541828,95050,0.315346396,1.458288326,0.077394553,0,1,1,,,,,,,Low,Low,Urban,High,
37.32645688,-121.9499575,95050,0.315346396,1.291798054,0.095523423,0,1,1,,,,,,,Low,Low,Urban,High,
37.3289879,-121.9426958,95050,0.315346396,1.014697657,0.099360597,0,1,1,,,,,,,Low,Low,Urban,High,
37.33055368,-121.9542577,95050,0.315346396,1.324503992,0.062076042,0,1,1,,,,,,,Low,Low,Urban,High,
37.33055368,-121.9522149,95050,0.315346396,1.26741783,0.029639102,0,1,1,,,,,,,Low,Low,Urban,High,
37.33055368,-121.9445777,95050,0.315346396,0.993052787,0.016534689,0,1,1,,,,,,,Low,Low,Urban,High,
37.33055368,-121.9392131,95050,0.315346396,0.939961633,0.046668585,0,1,1,,,,,,,Low,Low,Urban,High,
37.33229121,-121.9407351,95050,0.315346396,0.877210554,0.06945957,0,1,1,,,,,,,Low,Low,Urban,High,
37.33306415,-121.9568222,95050,0.315346396,1.326867314,0.056878739,0,1,1,,,,,,,Low,Low,Urban,High,
37.33306415,-121.9559896,95050,0.315346396,1.303549341,0.062183167,0,1,1,,,,,,,Low,Low,Urban,High,
37.33306415,-121.9556388,95050,0.315346396,1.290586996,0.106305335,0,1,1,,,,,,,Low,Low,Urban,High,
37.33306415,-121.9498021,95050,0.315346396,1.089173554,0.145795269,0,1,1,,,,,,,Low,Low,Urban,High,
37.33306415,-121.941341,95050,0.315346396,0.852913796,0.211952485,0,1,1,,,,,,,Low,Low,Urban,High,
37.33306415,-121.9353054,95050,0.315346396,0.904381691,0.182325667,0,1,1,,,,,,,Low,Low,Urban,High,
37.3354207,-121.9569483,95050,0.315346396,1.240930673,0.009546281,0,1,1,,,,,,,Low,Low,Urban,High,
37.3354207,-121.9521552,95050,0.315346396,1.101819563,0.035014838,0,1,1,,,,,,,Low,Low,Urban,High,
37.3354207,-121.9489865,95050,0.315346396,0.986789585,0.059200673,0,1,1,,,,,,,Low,Low,Urban,High,
37.3354207,-121.935119,95050,0.315346396,0.82930482,0.02595155,0,1,1,,,,,,,Low,Low,Urban,High,
37.33694709,-121.9444555,95050,0.315346396,0.772347887,0.250996499,0,1,1,,,,,,,Low,Low,Urban,High,
37.33694709,-121.9378025,95050,0.315346396,0.719727893,0.325018926,0,1,1,,,,,,,Low,Low,Urban,High,
37.33847727,-121.9613287,95050,0.315346396,1.178488321,0.311808248,0,1,1,,,,,,,Low,Low,Urban,High,
37.33847727,-121.9368087,95050,0.315346396,0.683242699,0.256483503,0,1,1,,,,,,,Low,Low,Urban,High,
37.33972225,-121.9578926,95050,0.315346396,1.087848868,0.287196486,0,1,1,,,,,,,Low,Low,Urban,High,
37.33972225,-121.9561455,95050,0.315346396,1.083241554,0.301854672,0,1,1,,,,,,,Low,Low,Urban,High,
37.34144029,-121.9488116,95050,0.315346396,0.817092762,0.083015967,0,1,1,,,,,,,Low,Low,Urban,High,
37.34144029,-121.946165,95050,0.315346396,0.693018952,0.078620086,0,1,1,,,,,,,Low,Low,Urban,High,
37.34215097,-121.9479455,95050,0.315346396,0.758025691,0.072556082,0,1,1,,,,,,,Low,Low,Urban,High,
37.34215097,-121.9340675,95050,0.315346396,0.653567569,0.048629845,0,1,1,,,,,,,Low,Low,Urban,High,
37.34449653,-121.9607413,95050,0.315346396,0.956274274,0.01305256,0,1,1,,,,,,,Low,Low,Urban,High,
37.34449653,-121.9510273,95050,0.315346396,0.768925252,0.065500202,0,1,1,,,,,,,Low,Low,Urban,High,
37.34449653,-121.9453698,95050,0.315346396,0.572097693,0.070956728,0,1,1,,,,,,,Low,Low,Urban,High,
37.34449653,-121.9388757,95050,0.315346396,0.43484547,0.10492958,0,1,1,,,,,,,Low,Low,Urban,High,
37.34449653,-121.9341554,95050,0.315346396,0.58427158,0.108991492,0,1,1,,,,,,,Low,Low,Urban,High,
37.34452043,-121.9597499,95050,0.315346396,0.936301926,0.088639353,0,1,1,,,,,,,Low,Low,Urban,High,
37.34452043,-121.9538274,95050,0.315346396,0.876270945,0.073188893,0,1,1,,,,,,,Low,Low,Urban,High,
37.34452043,-121.9435176,95050,0.315346396,0.496063673,0.098597533,0,1,1,,,,,,,Low,Low,Urban,High,
37.34452043,-121.9321105,95050,0.315346396,0.687492756,0.153782504,0,1,1,,,,,,,Low,Low,Urban,High,
37.34667353,-121.9580198,95050,0.315346396,0.836187711,0.187202144,0,1,1,,,,,,,Low,Low,Urban,High,
37.34667353,-121.9518602,95050,0.315346396,0.731229763,0.198114254,0,1,1,,,,,,,Low,Low,Urban,High,
37.34667353,-121.947827,95050,0.315346396,0.614924936,0.183232371,0,1,1,,,,,,,Low,Low,Urban,High,
37.34667353,-121.9454286,95050,0.315346396,0.518085618,0.140480404,0,1,1,,,,,,,Low,Low,Urban,High,
37.34902014,-121.9607467,95050,0.315346396,0.800894193,0.021998417,0,1,1,,,,,,,Low,Low,Urban,High,
37.34902014,-121.9552584,95050,0.315346396,0.747369519,0.087334662,0,1,1,,,,,,,Low,Low,Urban,High,
37.34902014,-121.9471484,95050,0.315346396,0.52128047,0.027982227,0,1,1,,,,,,,Low,Low,Urban,High,
37.35085624,-121.9603231,95050,0.315346396,0.727669054,0.192645377,0,1,1,,,,,,,Low,Low,Urban,High,
37.35085624,-121.9356169,95050,0.315346396,0.355004714,0.266772937,0,1,1,,,,,,,Low,Low,Urban,High,
37.35214756,-121.9622977,95050,0.315346396,0.748374876,0.280070276,0,1,1,,,,,,,Low,Low,Urban,High,
37.35476489,-121.9399928,95050,0.315346396,0.054184746,0.052353094,0,1,1,,,,,,,Low,Low,Urban,High,
37.35476489,-121.935225,95050,0.315346396,0.327105179,0.07903577,0,1,1,,,,,,,Low,Low,Urban,High,
37.35687459,-121.9513196,95050,0.315346396,0.444278484,0.094074875,0,1,1,,,,,,,Low,Low,Urban,High,
37.35687459,-121.9317482,95050,0.315346396,0.563381025,0.089812646,0,1,1,,,,,,,Low,Low,Urban,High,
37.3581442,-121.9661583,95050,0.315346396,0.78748568,0.030472221,0,1,1,,,,,,,Low,Low,Urban,High,
37.3581442,-121.9594746,95050,0.315346396,0.460490041,0.062015392,0,1,1,,,,,,,Low,Low,Urban,High,
37.3581442,-121.9532365,95050,0.315346396,0.464794244,0.031889998,0,1,1,,,,,,,Low,Low,Urban,High,
37.3581442,-121.94649,95050,0.315346396,0.185646944,0.026144891,0,1,1,,,,,,,Low,Low,Urban,High,
37.3581442,-121.9423692,95050,0.315346396,0.18467703,0.031805512,0,1,1,,,,,,,Low,Low,Urban,High,
37.3581442,-121.9375347,95050,0.315346396,0.17736239,0.019170527,0,1,1,,,,,,,Low,Low,Urban,High,
37.3581442,-121.9336239,95050,0.315346396,0.438870864,0.109057996,0,1,1,,,,,,,Low,Low,Urban,High,
37.3581442,-121.9312057,95050,0.315346396,0.604421574,0.09944585,0,1,1,,,,,,,Low,Low,Urban,High,
37.35870644,-121.9643368,95050,0.315346396,0.670983652,0.117083521,0,1,1,,,,,,,Low,Low,Urban,High,
37.35870644,-121.9633925,95050,0.315346396,0.618960615,0.117487831,0,1,1,,,,,,,Low,Low,Urban,High,
37.35870644,-121.9572298,95050,0.315346396,0.392776081,0.096838266,0,1,1,,,,,,,Low,Low,Urban,High,
37.35870644,-121.9433046,95050,0.315346396,0.163631033,0.107135966,0,1,1,,,,,,,Low,Low,Urban,High,
37.35870644,-121.9369761,95050,0.315346396,0.220963939,0.177101975,0,1,1,,,,,,,Low,Low,Urban,High,
37.35870644,-121.9356252,95050,0.315346396,0.308521569,0.208933159,0,1,1,,,,,,,Low,Low,Urban,High,
37.3591481,-121.9647391,95050,0.315346396,0.684904036,0.167946032,0,1,1,,,,,,,Low,Low,Urban,High,
37.3591481,-121.9581502,95050,0.315346396,0.391297875,0.146795602,0,1,1,,,,,,,Low,Low,Urban,High,
37.3591481,-121.9576426,95050,0.315346396,0.382060112,0.137707633,0,1,1,,,,,,,Low,Low,Urban,High,
37.3591481,-121.9422684,95050,0.315346396,0.172570874,0.072220967,0,1,1,,,,,,,Low,Low,Urban,High,
37.3591481,-121.9367247,95050,0.315346396,0.243535961,0.119552779,0,1,1,,,,,,,Low,Low,Urban,High,
37.36073365,-121.9574566,95050,0.315346396,0.322665482,0.052658233,0,1,1,,,,,,,Low,Low,Urban,High,
37.36073365,-121.946625,95050,0.315346396,0.102621029,0.281216215,0,1,1,,,,,,,Low,Low,Urban,High,
37.36073365,-121.9298721,95050,0.315346396,0.711777752,0.275875124,0,1,1,,,,,,,Low,Low,Urban,High,
37.36454465,-121.9620282,95050,0.315346396,0.425134951,0.049867084,0,1,1,,,,,,,Low,Low,Urban,High,
37.36454465,-121.9566589,95050,0.315346396,0.176039506,0.077828764,0,1,1,,,,,,,Low,Low,Urban,High,
37.36454465,-121.9501607,95050,0.315346396,0.27331055,0.073670384,0,1,1,,,,,,,Low,Low,Urban,High,
37.36619785,-121.9446771,95050,0.315346396,0.118557482,0.018783415,0,1,1,,,,,,,Low,Low,Urban,High,
37.36619785,-121.9323701,95050,0.315346396,0.634754663,0.028764656,0,1,1,,,,,,,Low,Low,Urban,High,
37.36744695,-121.9518463,95050,0.315346396,0.184590977,0.014799624,0,1,1,,,,,,,Low,Low,Urban,High,
37.36744695,-121.9347758,95050,0.315346396,0.541329975,0.106580842,0,1,1,,,,,,,Low,Low,Urban,High,
37.3689157,-121.955976,95050,0.315346396,0.034518321,0.136490638,0,1,1,,,,,,,Low,Low,Urban,High,
37.3689157,-121.9517472,95050,0.315346396,0.134691847,0.173622245,0,1,1,,,,,,,Low,Low,Urban,High,
37.3704072,-121.9649838,95050,0.315346396,0.59283001,0.179017159,0,1,1,,,,,,,Low,Low,Urban,High,
37.3704072,-121.9564327,95050,0.315346396,0.039126458,0.16064204,0,1,1,,,,,,,Low,Low,Urban,High,
37.3704072,-121.9484863,95050,0.315346396,0.160009509,0.133907949,0,1,1,,,,,,,Low,Low,Urban,High,
37.3704072,-121.9424386,95050,0.315346396,0.146993242,0.040482746,0,1,1,,,,,,,Low,Low,Urban,High,
37.3704072,-121.9402934,95050,0.315346396,0.292970503,0.044473427,0,1,1,,,,,,,Low,Low,Urban,High,
37.37090691,-121.9619987,95050,0.315346396,0.389526752,0.122011218,0,1,1,,,,,,,Low,Low,Urban,High,
37.37090691,-121.9601503,95050,0.315346396,0.26387281,0.081236301,0,1,1,,,,,,,Low,Low,Urban,High,
37.37090691,-121.9526243,95050,0.315346396,0.141699267,0.008350414,0,1,1,,,,,,,Low,Low,Urban,High,
37.37090691,-121.9464021,95050,0.315346396,0.142095422,0.072763318,0,1,1,,,,,,,Low,Low,Urban,High,
37.37090691,-121.9435548,95050,0.315346396,0.084957465,0.120336907,0,1,1,,,,,,,Low,Low,Urban,High,
37.37090691,-121.9378486,95050,0.315346396,0.462872327,0.139686972,0,1,1,,,,,,,Low,Low,Urban,High,
37.37236348,-121.9625731,95050,0.315346396,0.439139131,0.189882887,0,1,1,,,,,,,Low,Low,Urban,High,
37.37236348,-121.9453314,95050,0.315346396,0.12182684,0.312341285,0,1,1,,,,,,,Low,Low,Urban,High,
37.37402157,-121.9637095,95050,0.315346396,0.531836084,0.289235115,0,1,1,,,,,,,Low,Low,Urban,High,
37.37402157,-121.9501527,95050,0.315346396,0.082821185,0.325359862,0,1,1,,,,,,,Low,Low,Urban,High,
37.37402157,-121.9458411,95050,0.315346396,0.191906753,0.043783752,0,1,1,,,,,,,Low,Low,Urban,High,
37.37731751,-121.9452851,95050,0.315346396,0.293635292,0.057813065,0,1,1,,,,,,,Low,Low,Urban,High,
37.38150858,-121.9410938,95050,0.315346396,0.500620202,0.113324099,0,1,1,,,,,,,Low,Low,Urban,High,
37.38150858,-121.9394556,95050,0.315346396,0.562786581,0.054230862,0,1,1,,,,,,,Low,Low,Urban,High,
37.38150858,-121.9375426,95050,0.315346396,0.652963512,0.037707793,0,1,1,,,,,,,Low,Low,Urban,High,
37.38254026,-121.9407392,95050,0.315346396,0.545439928,0.058912009,0,1,1,,,,,,,Low,Low,Urban,High,
37.38427138,-121.9432535,95050,0.315346396,0.549619115,0.092532182,0,1,1,,,,,,,Low,Low,Urban,High,
37.38427138,-121.9408895,95050,0.315346396,0.597420544,0.058158991,0,1,1,,,,,,,Low,Low,Urban,High,
37.38518162,-121.9404461,95050,0.315346396,0.640600956,0.025778234,0,1,1,,,,,,,Low,Low,Urban,High,
37.3354207,-121.8794135,95133,0.222980091,1.406810306,0.078423316,0,1,1,,,,,,,Low,Low,Urban,High,
37.33847727,-121.8726875,95133,0.222980091,1.008912207,0.146755702,0,1,1,,,,,,,Low,Low,Urban,High,
37.33847727,-121.8690036,95133,0.222980091,0.883820415,0.2168909,0,1,1,,,,,,,Low,Low,Urban,High,
37.33972225,-121.8782011,95133,0.222980091,1.241869148,0.252902718,0,1,1,,,,,,,Low,Low,Urban,High,
37.34144029,-121.8649038,95133,0.222980091,0.710729567,0.316538745,0,1,1,,,,,,,Low,Low,Urban,High,
37.34215097,-121.8684888,95133,0.222980091,0.746601876,0.040606467,0,1,1,,,,,,,Low,Low,Urban,High,
37.34449653,-121.8693825,95133,0.222980091,0.699305456,0.041538951,0,1,1,,,,,,,Low,Low,Urban,High,
37.34449653,-121.8641961,95133,0.222980091,0.597182063,0.041154155,0,1,1,,,,,,,Low,Low,Urban,High,
37.34452043,-121.8688046,95133,0.222980091,0.678615465,0.086302215,0,1,1,,,,,,,Low,Low,Urban,High,
37.34452043,-121.8647875,95133,0.222980091,0.598087844,0.067148152,0,1,1,,,,,,,Low,Low,Urban,High,
37.34667353,-121.8763772,95133,0.222980091,0.992888798,0.066355484,0,1,1,,,,,,,Low,Low,Urban,High,
37.34902014,-121.8799763,95133,0.222980091,1.178012772,0.023269282,0,1,1,,,,,,,Low,Low,Urban,High,
37.34902014,-121.8720613,95133,0.222980091,0.6986612,0.093846938,0,1,1,,,,,,,Low,Low,Urban,High,
37.35085624,-121.8679449,95133,0.222980091,0.450919599,0.10831527,0,1,1,,,,,,,Low,Low,Urban,High,
37.35085624,-121.8572637,95133,0.222980091,0.597967411,0.144930931,0,1,1,,,,,,,Low,Low,Urban,High,
37.35214756,-121.8762038,95133,0.222980091,0.893711688,0.186633589,0,1,1,,,,,,,Low,Low,Urban,High,
37.35476489,-121.8615664,95133,0.222980091,0.283908346,0.032411489,0,1,1,,,,,,,Low,Low,Urban,High,
37.35687459,-121.8788983,95133,0.222980091,1.031694882,0.194926114,0,1,1,,,,,,,Low,Low,Urban,High,
37.35687459,-121.877473,95133,0.222980091,0.934299778,0.266696123,0,1,1,,,,,,,Low,Low,Urban,High,
37.35687459,-121.8773378,95133,0.222980091,0.925073131,0.312704838,0,1,1,,,,,,,Low,Low,Urban,High,
37.3581442,-121.8804047,95133,0.222980091,1.129824413,0.323781364,0,1,1,,,,,,,Low,Low,Urban,High,
37.36073365,-121.8650035,95133,0.222980091,0.061455469,0.074994685,0,1,1,,,,,,,Low,Low,Urban,High,
37.36073365,-121.8613478,95133,0.222980091,0.191400175,0.022248248,0,1,1,,,,,,,Low,Low,Urban,High,
37.3623667,-121.879372,95133,0.222980091,1.055509253,0.053765579,0,1,1,,,,,,,Low,Low,Urban,High,
37.3623667,-121.8730583,95133,0.222980091,0.620246062,0.081257084,0,1,1,,,,,,,Low,Low,Urban,High,
37.3623667,-121.8708557,95133,0.222980091,0.468836763,0.092764061,0,1,1,,,,,,,Low,Low,Urban,High,
37.3623667,-121.8611894,95133,0.222980091,0.209546679,0.072477291,0,1,1,,,,,,,Low,Low,Urban,High,
37.36454465,-121.8700693,95133,0.222980091,0.432621587,0.151672821,0,1,1,,,,,,,Low,Low,Urban,High,
37.36454465,-121.8639245,95133,0.222980091,0.13479722,0.216032657,0,1,1,,,,,,,Low,Low,Urban,High,
37.36454465,-121.8622724,95133,0.222980091,0.185030657,0.196368805,0,1,1,,,,,,,Low,Low,Urban,High,
37.36454465,-121.8569958,95133,0.222980091,0.510003973,0.164564349,0,1,1,,,,,,,Low,Low,Urban,High,
37.36619785,-121.8557619,95133,0.222980091,0.609169026,0.115727168,0,1,1,,,,,,,Low,Low,Urban,High,
37.36744695,-121.8695231,95133,0.222980091,0.444022629,0.088199591,0,1,1,,,,,,,Low,Low,Urban,High,
37.36744695,-121.8638091,95133,0.222980091,0.240947257,0.048980825,0,1,1,,,,,,,Low,Low,Urban,High,
37.3689157,-121.8700186,95133,0.222980091,0.502494574,0.039556686,0,1,1,,,,,,,Low,Low,Urban,High,
37.3689157,-121.8608164,95133,0.222980091,0.37174322,0.159207218,0,1,1,,,,,,,Low,Low,Urban,High,
37.3689157,-121.8561222,95133,0.222980091,0.62556662,0.174064435,0,1,1,,,,,,,Low,Low,Urban,High,
37.3704072,-121.8716247,95133,0.222980091,0.624695991,0.274898011,0,1,1,,,,,,,Low,Low,Urban,High,
37.3704072,-121.8549541,95133,0.222980091,0.722437157,0.328819251,0,1,1,,,,,,,Low,Low,Urban,High,
37.3704072,-121.8548687,95133,0.222980091,0.727613951,0.319068213,0,1,1,,,,,,,Low,Low,Urban,High,
37.37402157,-121.8642507,95133,0.222980091,0.479920723,0.043868582,0,1,1,,,,,,,Low,Low,Urban,High,
37.37555722,-121.8653955,95133,0.222980091,0.543090446,0.05523433,0,1,1,,,,,,,Low,Low,Urban,High,
37.37991662,-121.8676978,95133,0.222980091,0.737636615,0.091136375,0,1,1,,,,,,,Low,Low,Urban,High,
37.38172833,-121.8660624,95133,0.222980091,0.772753957,0.028668777,0,1,1,,,,,,,Low,Low,Urban,High,
37.38172833,-121.8591952,95133,0.222980091,0.833437782,0.084311654,0,1,1,,,,,,,Low,Low,Urban,High,
37.38254026,-121.8590376,95133,0.222980091,0.864919706,0.070458765,0,1,1,,,,,,,Low,Low,Urban,High,
37.38427138,-121.862589,95133,0.222980091,0.860198745,0.130850923,0,1,1,,,,,,,Low,Low,Urban,High,
37.38427138,-121.8577353,95133,0.222980091,0.960799832,0.140237065,0,1,1,,,,,,,Low,Low,Urban,High,
37.38518162,-121.8609339,95133,0.222980091,0.91374123,0.22352266,0,1,1,,,,,,,Low,Low,Urban,High,
37.38518162,-121.8564092,95133,0.222980091,1.034454289,0.117779573,0,1,1,,,,,,,Low,Low,Urban,High,
37.39013772,-121.8589431,95133,0.222980091,1.12588756,0.103339188,0,1,1,,,,,,,Low,Low,Urban,High,
37.39216313,-121.8608122,95133,0.222980091,1.164143494,0.082096146,0,1,1,,,,,,,Low,Low,Urban,High,
37.33694709,-121.8359784,95116,0.452052389,1.190088991,0.060474029,0,1,1,,,,,,,Medium,Low,Urban,High,
37.33694709,-121.8293066,95116,0.452052389,1.452943491,0.048756329,0,1,1,,,,,,,Medium,Low,Urban,High,
37.33694709,-121.8280131,95116,0.452052389,1.514902182,0.049152468,0,1,1,,,,,,,Medium,Low,Urban,High,
37.33847727,-121.8365769,95116,0.452052389,1.121887353,0.064083872,0,1,1,,,,,,,Medium,Low,Urban,High,
37.33847727,-121.8330377,95116,0.452052389,1.246602595,0.081036784,0,1,1,,,,,,,Medium,Low,Urban,High,
37.33847727,-121.8290089,95116,0.452052389,1.426829051,0.226785547,0,1,1,,,,,,,Medium,Low,Urban,High,
37.33847727,-121.8230449,95116,0.452052389,1.741737248,0.298297901,0,1,1,,,,,,,Medium,Low,Urban,High,
37.33972225,-121.8251523,95116,0.452052389,1.597622644,0.328724105,0,1,1,,,,,,,Medium,Low,Urban,High,
37.34452043,-121.8370607,95116,0.452052389,0.910882582,0.081544672,0,1,1,,,,,,,Medium,Low,Urban,High,
37.34452043,-121.8223739,95116,0.452052389,1.664179309,0.018421826,0,1,1,,,,,,,Medium,Low,Urban,High,
37.34667353,-121.8428648,95116,0.452052389,0.715988888,0.038432097,0,1,1,,,,,,,Medium,Low,Urban,High,
37.34667353,-121.8391409,95116,0.452052389,0.776650854,0.067961887,0,1,1,,,,,,,Medium,Low,Urban,High,
37.34667353,-121.8353216,95116,0.452052389,0.913019219,0.058786595,0,1,1,,,,,,,Medium,Low,Urban,High,
37.34902014,-121.8227124,95116,0.452052389,1.571145563,0.150440968,0,1,1,,,,,,,Medium,Low,Urban,High,
37.35085624,-121.8489764,95116,0.452052389,0.675556905,0.164165147,0,1,1,,,,,,,Medium,Low,Urban,High,
