zipcode,population
28342,0.00261596263913761
28343,0.014791600828680782
28344,0.02997822957266758
28345,0.1105375891007409
28347,0.017407563467818393
28348,0.2923821061132764
28349,0.03269075459110221
28350,0.00267741142596299
28351,0.041776396643140555
28352,0.2250869061413673
28356,0.04405000175567962
28357,0.02743249411847326
28358,0.3400575862916535
28360,0.1252062923557709
28363,0.010551634537729554
28364,0.12999929772815055
28365,0.1504968573334738
28366,0.04442747287474981
28367,0.0007637206362582956
28369,0.023280311808701146
28371,0.0572263773306647
28372,0.12977105937708486
28373,0.0188735559535096
28374,0.14036658590540396
28375,0.0008953966080269672
28376,0.33350012289757364
28377,0.11118719056146634
28379,0.23164436953544715
28382,0.06194037711998314
28383,0.07092945679272446
28384,0.10619228203237473
28385,0.026589767899153762
28386,0.055470697707082406
28387,0.1222040801994452
28390,0.17505881526739
28391,0.04654306682116647
28392,0.013861090628182169
28393,0.017600688226412444
28394,0.04533164788089469
28395,0.020848695530039676
28396,0.023982583658134063
28398,0.07121036553249763
28399,0.018785771972330487
28401,0.19394992801713543
28403,0.31657537132624036
28405,0.2559078619333544
28409,0.2747287474981565
28411,0.2805751606446855
28412,0.31227395624846377
28420,0.03411285508620387
28421,0.013351943537343305
28422,0.05829734190104989
28423,0.020102531690017203
28424,0.0011236349590926648
28425,0.0957372098739422
28428,0.052960075845359736
28429,0.07045542329435724
28430,0.016678956424031742
28431,0.062344183433407065
28432,0.01727588749604972
28433,0.044330910495452784
28434,0.011666491098704308
28435,0.021858211313599493
28436,0.019338811053758908
28438,0.016196144527546613
28439,0.014001544998068752
28441,0.028073317181080793
28442,0.014458021700200146
28443,0.1537273078408652
28444,0.018302960075845358
28445,0.04982618771726535
28447,0.012210751782014816
28448,0.010911548860563924
28449,0.014853049615506162
28450,0.021401734611468097
28451,0.23799992977281503
28452,0.0060922082938305415
28453,0.03361248639348292
28454,0.02234102321008462
28455,0.018583868815618524
28456,0.03211138031532006
28457,0.08695003335791285
28458,0.05656799747182134
28460,0.06717230239825836
28461,0.14156044804943993
28462,0.10253169001720565
28463,0.08601952315741423
28464,0.021568524175708415
28465,0.05733171810807963
28466,0.08868815618525931
28467,0.07639839882018329
28468,0.03840549176586256
28469,0.051257066610484917
28470,0.0934372695670494
28472,0.17256575020190315
28478,0.0402752905649777
28479,0.043040485972119805
28480,0.021708978545595
28501,0.1789827592260964
28504,0.18998209206783945
28508,0.02402647564872362
28510,0.013185153973102987
28511,0.0060922082938305415
28512,0.02542224094947154
28513,0.0908213069279118
28515,0.025589030513711856
28516,0.10034586888584571
28518,0.0694283507145616
28519,0.003546472839636223
28520,0.002870536184557042
28521,0.02007619649566347
28523,0.021559745777590504
28524,0.0037395975982302747
28525,0.02749394290529864
28526,0.02184943291548158
28527,0.010007373854419044
28528,0.005653288387934969
28529,0.019251027072579793
28530,0.0643632150005267
28531,0.010595526528319112
28532,0.20471224410969485
28533,0.02591383124407458
28537,0.0012026405421538676
28538,0.01909301590645739
28539,0.1357930404859721
28540,0.4323536641033744
28543,0.04124969275606587
28544,0.047122441096948624
28546,0.37480248604234695
28547,0.19210646441237403
28551,0.12371396467572597
28552,0.0022297131219495064
28553,0.003985392745531795
28554,0.0021331507426524806
28555,0.04542821026019172
28556,0.008453597387548719
28557,0.1266635064433442
28560,0.25388005196811686
28562,0.3175673303135644
28570,0.18813862846307805
28571,0.02269215913480108
28572,0.05733171810807963
28573,0.0191017943045753
28574,0.1325713683766986
28575,0.002773973805260016
28577,0.004582323817549773
28578,0.05585694722427051
28579,0.005460163629340918
28580,0.11110818497840513
28581,0.0018785771972330489
28582,0.01394009621124337
28583,0.0024667298711331153
28584,0.10003862495171881
28585,0.03460444538080691
28586,0.07214087573299624
28587,0.0032392289055093223
28589,0.0015801116612240598
28590,0.20547596474595314
28594,0.03208504512096633
28601,0.43914814424663784
28602,0.2544067558551915
28604,0.05485620983882861
28605,0.029951894378313842
28606,0.018943783138452894
28607,0.2902050633800344
28609,0.051476526563432705
28610,0.08702026054285614
28611,0.007768882334351627
28612,0.10882580146774816
28613,0.19978756276554652
28615,0.016468274869201868
28616,0.004327750272130342
28617,0.019847958144597774
28618,0.020646792373327713
28619,0.013343165139225394
28621,0.09192738509076863
28622,0.022183012043962218
28623,0.014510692088907616
28624,0.014387794515256855
28625,0.3176814494890972
28626,0.023824572492011656
28627,0.010112714631833983
28628,0.004204852698479581
28629,0.0006583798588433583
28630,0.17592787668106322
28631,0.0055918396011095895
28634,0.04586713016608729
28635,0.03424453105797254
28636,0.04847431440710699
28637,0.01532708311387338
28638,0.10799185364654657
28640,0.041425260718424096
28642,0.05043189718740124
28643,0.030908739773166192
28644,0.013114926788159696
28645,0.4187559254187296
28646,0.0030022121563257134
28647,0.0007812774324941185
28649,0.008716949331086063
28650,0.10431370483514167
28651,0.06260753537694441
28652,0.0004038063134239264
28654,0.030680501422100492
28655,0.48277678289265774
28657,0.08328944134274377
28658,0.23720987394220303
28659,0.18552266582394045
28660,0.019742617367182837
28662,0.001228975736507602
28663,0.005389936444397626
28665,0.02256926156115032
28666,0.003230450507391411
28667,0.004907124547912496
28668,0.002633519435373433
28669,0.0276168404789494
28670,0.023868464482601215
28671,0.005240703676393132
28672,0.0003072439341269005
28673,0.051959338459917834
28675,0.05812177393869166
28676,0.030575160644685555
28677,0.28916043400400293
28678,0.0458759085642052
28679,0.018118613715369217
28681,0.22744829523508547
28682,0.009910811475122018
28683,0.014896941606095719
28684,0.018794550370448398
28685,0.018223954492784154
28689,0.015028617577864391
28690,0.08159521050598686
28692,0.03570174514554584
28693,0.014923276800449452
28694,0.06797991502510621
28697,0.11350468766459496
28698,0.019804066154008215
28701,0.0319094771586081
28702,0.003212893711155588
28704,0.16521823097721128
28705,0.05894694336177534
28707,0.0008251694230836757
28708,0.006618912180905228
28709,0.01953193581235296
28711,0.11595386073949225
28712,0.16983566838723269
28713,0.0762491660521788
28714,0.1470645036693704
28715,0.2157905825344991
28716,0.1534200639067383
28717,0.015177850345868885
28718,0.004854454159205028
28719,0.07064854805295129
28720,0.0010007373854419045
28721,0.08833702026054285
28722,0.055927174409213805
28723,0.09945047227781874
28725,0.00037747111907019207
28726,0.028117209171670352
28729,0.025404684153235716
28730,0.08017311001088522
28731,0.06827838056111521
28732,0.14476456336247762
28733,0.0001843463604761403
28734,0.2373678851083254
28735,0.0022472699181853295
28736,0.006908599318796306
28739,0.1736893851609958
28740,0.011973735032831207
28741,0.028064538782962882
28742,0.02378945889954001
28743,0.018654096000561816
28745,0.004836897362969205
28746,0.020962814705572527
28747,0.019294919063169352
28748,0.0994943642684083
28749,0.00043891990589557217
28751,0.025597808911829768
28752,0.2686189824080902
28753,0.10244390603602654
28754,0.06740931914744197
28756,0.03953790512307314
28757,0.002457951473015204
28759,0.06076407177218301
28761,0.06861195968959584
28762,0.06019347589451877
28763,0.02392113487130868
28766,0.01107833842480424
28768,0.05980722637733066
28771,0.07512553109308613
28772,0.010876435268092278
28773,0.029653428842304853
28774,0.008892517293444292
28775,0.0025984058429017872
28777,0.09338459917834194
28778,0.09112855086203869
28779,0.14142877207767127
28781,0.008242915832718845
28782,0.05779697320832894
28783,0.013983988201832928
28785,0.06441588538923416
28786,0.18183573861441762
28787,0.17309245408897783
28789,0.044743495206994624
28790,0.028134765967906174
28791,0.12439867972892306
28792,0.28695705607640715
28801,0.13184276133291195
28803,0.25187857719723306
28804,0.18001861020400997
28805,0.15467537483759963
28806,0.3384072474454861
28901,0.04699954352329787
28902,0.012052740615892411
28904,0.07490607114013834
28905,0.027467607710944905
28906,0.1621809052284139
28909,0.009041750061448786
29001,0.01885599915727378
29003,0.06135222444608308
29006,0.08396537799782296
29009,0.02141929140770392
29010,0.11842936900874328
29014,0.01659995084097054
29015,0.015256855928930087
29016,0.1439042803469223
29018,0.03291021454405
29020,0.19718915692264474
29030,0.017267109097931808
29031,0.011842059061062537
29032,0.03883563327364022
29033,0.10185575336212647
29036,0.16801853997682503
29037,0.007233400049159029
29038,0.02146318339829348
29039,0.03700094806699673
29040,0.07696021629972961
29042,0.05151164015590435
29044,0.04961550616243548
29045,0.19199234523684117
29046,0.002080480353945012
29047,0.032330840268267845
29048,0.04269812844552126
29051,0.008348256610133782
29052,0.017741142596299025
29053,0.16529723656027248
29054,0.08437796270936479
29055,0.03807191263738193
29056,0.02148951859264721
29058,0.04166227746760771
29059,0.053267319779486635
29061,0.12041328698339127
29062,0.001544998068752414
29063,0.2872028512237087
29065,0.005942975525826047
29067,0.09611468099301239
29069,0.044067558551915444
29070,0.13457284314758242
29072,0.4351100811123986
29073,0.3579391832578391
29074,0.002115593946416658
29075,0.026010393623371604
29078,0.1342480424172197
29079,0.0013255381158046278
29080,0.028442009902033074
29081,0.01186839425541627
29082,0.005021243723445345
29101,0.026537097510446292
29102,0.16018820885564802
29104,0.01343972751852242
29105,0.013290494750517926
29107,0.027792408441307627
29108,0.17968503107552933
29111,0.014326345728431476
29112,0.04136381193159872
29113,0.014203448154780715
29114,0.01922469187822606
29115,0.2732539766143474
29117,0.010182941816777273
29118,0.1392341725481934
29122,0.00047403349836721794
29123,0.06686505846413146
29125,0.026967239018223954
29126,0.01990062853330524
29127,0.07315039151655606
29128,0.05149408335966853
29129,0.027774851645071805
29130,0.05842023947470065
29133,0.009164647635099546
29135,0.07829453281365216
29137,0.022288352821377155
29138,0.09553530671723023
29142,0.04292636679658696
29145,0.007347519224691877
29146,0.01551142947434952
29147,0.0
29148,0.05468942027458829
29150,0.35140805505811296
29152,0.021006706696162083
29153,0.1372326977773096
29154,0.24698023104743844
29160,0.07246567646335896
29161,0.09992450577618596
29162,0.03618455704203097
29163,0.0173373362828751
29164,0.04117068717300467
29166,0.007935671898591944
29168,0.03144422205835879
29169,0.20054250500368692
29170,0.1754626215808139
29172,0.08157765370975104
29175,0.0033182344885705254
29178,0.029644650444186942
29180,0.12524140594824257
29201,0.18078233084026826
29202,0.0011850837459180447
29203,0.3497577162119456
29204,0.17514659924856912
29205,0.21789739808279784
29206,0.15615014572140876
29207,0.10175919098282944
29208,0.006100986691948453
29209,0.2925313388812809
29210,0.3542610344464342
29212,0.25280030899961375
29223,0.4401576600301977
29225,0.010779872888795252
29229,0.38825977035710524
29301,0.2725780399592682
29302,0.14546683521191053
29303,0.21996910003862494
29306,0.1392341725481934
29307,0.16460374310895748
29316,0.19559148846518487
29320,0.004652551002493064
29321,0.022788721514098106
29322,0.07708311387338038
29323,0.1268127392113487
29324,0.001465992485691211
29325,0.13362477615084797
29329,0.002440394676779381
29330,0.07374732258857403
29331,0.001246532532743425
29332,0.021375399417114364
29333,0.0032831208960988796
29334,0.09946802907405455
29335,0.0496330629586713
29338,0.0007461638400224727
29340,0.1822658801221953
29341,0.1696864356192282
29346,0.002694968222198813
29349,0.26448435689455385
29351,0.013720636258295586
29353,0.03664103374416236
29355,0.0071105024755082685
29356,0.07087678640401698
29360,0.18414445731942833
29364,0.0051968116858035745
29365,0.0890656273043295
29368,0.0005969310720179782
29369,0.11450542505003686
29370,0.009173426033217458
29372,0.03956424031742687
29373,0.0026071842410196984
29374,0.03102285894869904
29375,0.0008339478212015871
29376,0.06064995259665016
29377,0.006680360967730608
29378,0.0018171284104076687
29379,0.16842234629024894
29384,0.03463078057516064
29385,0.06338881280943853
29388,0.1270234207661786
29401,0.09564064749464517
29403,0.1827486920186804
29404,0.011833280662944624
29405,0.23111766564837247
29406,0.257329962428456
29407,0.3057252712525018
29409,0.01843463604761403
29410,0.15639594086871028
29412,0.3147055725271252
29414,0.27988166719337054
29418,0.20664349169563537
29420,0.19166754450647844
29423,0.00839214860072334
29424,0.003414796867867551
29426,0.015283191123283822
29429,0.02402647564872362
29431,0.05329365497384037
29432,0.025044769830401346
29434,0.004713999789318445
29435,0.03618455704203097
29436,0.03924821798518206
29437,0.020892587520629235
29438,0.021138382667930753
29439,0.021059377084869553
29440,0.24991221601882088
29445,0.4704167983426384
29446,0.009989817058183222
29448,0.02068190596579936
29449,0.06802380701569577
29450,0.02725692615611503
29451,0.036913164085817615
29452,0.0034586888584571085
29453,0.010990554443625126
29455,0.17976403665859053
29456,0.24460128515748444
29458,0.023815794093893745
29461,0.2645896976719688
29464,0.38316829944871655
29466,0.2521594859370062
29468,0.01849608483443941
29469,0.0075055303908142836
29470,0.037150180835001226
29471,0.013492397907229888
29472,0.08265739667825414
29474,0.0191017943045753
29475,0.025229116190877487
29477,0.059596544822500784
29479,0.06440710699111625
29481,0.016161030935074965
29482,0.015722111029179395
29483,0.5857912848063485
29485,0.3955282839987359
29487,0.02392113487130868
29488,0.19505600617999228
29492,0.09008392148600723
29493,0.0010270725797956388
29501,0.3794023666561326
29505,0.21313072790477192
29506,0.18399522455142384
29510,0.09708908318410056
29511,0.045173636714772286
29512,0.1713016608729239
29516,0.007277292039748586
29518,0.010814986481266898
29519,0.002501843463604761
29520,0.12831384528951156
29525,0.017811369781242318
29526,0.34264721373643736
29527,0.19336177534323534
29530,0.025589030513711856
29532,0.18321394711892972
29536,0.1555707714456266
29540,0.04915025106218617
29541,0.0830875381860318
29543,0.0053197092594543345
29544,0.04309315636082727
29545,0.01454580568137926
29546,0.024877980266161028
29547,0.02560658730994768
29550,0.283401804838653
29554,0.08192001123634958
29555,0.05653288387934969
29556,0.11297798377752027
29560,0.11994803188314196
29563,0.023490993363531023
29564,0.00864672214614277
29565,0.06256364338635485
29566,0.13324730503177779
29567,0.004951016538502054
29568,0.10730713859334948
29569,0.14002422837880543
29570,0.03434987183538748
29571,0.13713613539801256
29572,0.06928789634467503
29574,0.10454194318620738
29575,0.13617051160504232
29576,0.21459672039046312
29577,0.2369816355911373
29579,0.28248885143439023
29580,0.012728677270971593
29581,0.04081955124828821
29582,0.1283577372801011
29583,0.04773692896520243
29584,0.02249903437620703
29585,0.1194388847923031
29588,0.32040275290564973
29590,0.03227816987956038
29591,0.047991502510621856
29592,0.010507742547139997
29593,0.01715298992239896
29594,0.0010621861722672845
29596,0.021278837037817338
29601,0.09261210014396572
29605,0.3020997928298044
29607,0.3027406158924119
29609,0.24335475262474102
29611,0.25280908739773167
29613,0.02048878120720531
29614,0.023877242880719126
29615,0.30856947224270515
29617,0.2254731556585554
29620,0.1135398012570666
29621,0.34324414480845533
29624,0.1282523965026862
29625,0.24173952737104532
29626,0.10853611432985708
29627,0.16123283823167947
29628,0.02421960040731767
29630,0.12453035570069174
29631,0.1169107061343446
29634,0.049062467081007054
29635,0.01100811123986095
29638,0.02584360405913129
29639,0.015291969521401733
29640,0.26839074405702446
29642,0.25949822676358014
29643,0.024193265212963937
29644,0.16308508023455878
29645,0.08762597001299202
29646,0.24719091260226833
29649,0.23030127462340672
29650,0.2864566873836862
29651,0.37610168896379786
29653,0.042232873345271954
29654,0.087230942097686
29655,0.0684363917272376
29657,0.13269426595034936
29658,0.0029232065732645103
29659,0.0010358509779135503
29661,0.04958039256996383
29662,0.13246602759928366
29664,0.015871343797183888
29665,0.0011148565609747532
29666,0.05784964359703641
29667,0.002361389093718178
29669,0.10873801748656904
29670,0.07613504687664595
29671,0.1582745180659433
29672,0.10418202886337301
29673,0.22251483549281925
29676,0.045656448611257415
29678,0.19028055760384843
29680,0.23951859264721373
29681,0.4124003651813617
29682,0.03351592401418589
29683,0.00255451385231223
29684,0.04268057164928544
29685,0.010797429685031074
29686,0.009015414867095051
29687,0.3472822079426946
29689,0.034139190280557605
29690,0.18359141823799993
29691,0.09948558587029038
29692,0.042627901260577965
29693,0.12478492924611116
29696,0.036210892236384705
29697,0.10715790582534498
29702,0.08830190666807121
29704,0.03266441939674848
29706,0.1742248674461884
29707,0.15574633940798482
29708,0.21976719688191299
29709,0.057042030970188555
29710,0.2585150461743741
29712,0.020339548439200814
29714,0.025694371291126793
29715,0.21790617648091576
29717,0.010981776045507215
29718,0.03384950314266653
29720,0.40416622774676075
29724,0.00037747111907019207
29726,0.015362196706345026
29727,0.014484356894553881
29728,0.09042627901260578
29729,0.019935742125776888
29730,0.45968081744443273
29732,0.4721110291793953
29733,0.015370975104462937
29741,0.018276624881491624
29742,0.02159485937006215
29743,0.009401664384283156
29745,0.25386249517188103
29801,0.23506794480143262
29803,0.3234225218582113
29805,0.051476526563432705
29809,0.019365146248112645
29810,0.0438042066083781
29812,0.10414691527090136
29816,0.00906808525580252
29817,0.043128269953298916
29819,0.013369500333579127
29821,0.013053478001334315
29824,0.07492362793637417
29826,0.0014396572913374767
29827,0.04059131289722251
29828,0.008804733312265178
29829,0.0759419221180519
29831,0.03639523859686084
29832,0.046832753959057546
29834,0.014809157624916604
29835,0.05763896204220653
29836,0.004231187892833316
29838,0.004397977457073633
29840,0.002203377927595772
29841,0.2852452684434144
29842,0.06737420555497033
29843,0.011332911970223673
29844,0.0010797429685031074
29845,0.009691351522174233
29847,0.04810562168615471
29848,0.0065925769865514934
29849,0.002580849046665964
29850,0.0009744021910881702
29851,0.0660486674391657
29853,0.057761859615857294
29856,0.028573685873801748
29860,0.12684785280382035
29899,0.010920327258681835
29902,0.12973594578461323
29904,0.005784964359703641
29905,0.026809227852101547
29906,0.19106183503634255
29907,0.11034446434214684
29909,0.1439130587450402
29910,0.29806172969556516
29911,0.015142736753397239
29912,0.0003686927209522806
29915,0.0036518136170511604
29916,0.013457284314758242
29918,0.046332385266336595
29920,0.0832279925559184
29921,0.0019926963727658975
29922,0.010656975315144491
29923,0.003441132062221286
29924,0.03801924224867446
29926,0.20841672811545348
29927,0.07230766529723656
29928,0.14141999367955335
29929,0.009963481863829489
29932,0.002361389093718178
29934,0.01028828259419221
29935,0.03234839706450367
29936,0.11722672846658941
29939,0.0026510762316092557
29940,0.03482390533375469
29941,0.004362863864601987
29943,0.004187295902243759
29944,0.04492784156747077
29945,0.042496225288809295
30002,0.05145019136907897
30004,0.46554478738719757
30005,0.3023455879771059
30008,0.2617893886723551
30009,0.12045717897398082
30011,0.1264264896941606
30012,0.23928157589803012
30013,0.22106639980336387
30014,0.3075687348572632
30016,0.4489272797499912
30017,0.1769725060570947
30019,0.35505986867516415
30021,0.19302819621475473
30022,0.5649689244706626
30024,0.56720741599073
30025,0.08137575055303907
30028,0.19472242705151163
30030,0.23239053337546964
30032,0.41453351592401416
30033,0.2700498613013097
30034,0.37846307805751606
30035,0.17904420801292179
30038,0.32684609712419677
30039,0.36445275466132937
30040,0.4797657923382141
30041,0.4630517223217107
30043,0.7043874433793321
30044,0.6996471083956599
30045,0.30199445205238945
30046,0.3030566382246567
30047,0.5237192317145967
30052,0.5218845465079532
30054,0.10520910144316864
30055,0.026493205519856736
30056,0.021945995294778607
30058,0.46477228835282136
30060,0.3033989957512553
30062,0.5454545454545454
30064,0.40447347168088765
30066,0.46469328276976013
30067,0.39662558376347484
30068,0.27735348853541203
30070,0.0030022121563257134
30071,0.20194704870255276
30072,0.006408230626075353
30075,0.4615067242529583
30076,0.37464447487622454
30078,0.29018750658379855
30079,0.02598405842901787
30080,0.43808595807437056
30082,0.22740440324449593
30083,0.44229081077285015
30084,0.31532883879349694
30087,0.3227026932125426
30088,0.2217160012640893
30092,0.2783103339302644
30093,0.4683363179886934
30094,0.2742722707960251
30096,0.546586958811756
30097,0.36619087748867585
30101,0.4773078408651989
30102,0.32892657747814175
30103,0.12975350258084903
30104,0.04132869833912707
30105,0.02013764528248885
30106,0.1782014817936023
30107,0.1133115629060009
30108,0.06369605674356543
30110,0.11718283647599985
30113,0.05458407949717335
30114,0.43693598792092414
30115,0.313143017662137
30116,0.2032725868183574
30117,0.30106394185189084
30118,0.020831138733803854
30120,0.33432529232065733
30121,0.19380947364724885
30122,0.18927104182028862
30124,0.026142069595140278
30125,0.21377155096737946
30126,0.3255732293970996
30127,0.5297499912216018
30132,0.30035289160434003
30134,0.3805962288001685
30135,0.5434881842761332
30137,0.014484356894553881
30139,0.033752940763369495
30141,0.19713648653393728
30143,0.18561922820323745
30144,0.4586888584571087
30145,0.07354541943186207
30147,0.03831770778468345
30148,0.003976614347413884
30149,0.013773306647003054
30152,0.3545858351767969
30153,0.16161908774886757
30157,0.39610765827451805
30161,0.30775308121773937
30164,0.0001404543698865831
30165,0.3509164647635099
30168,0.2127971487762913
30170,0.02628252396502686
30171,0.030645387829628848
30173,0.05461041469152709
30175,0.0533199901681941
30176,0.06188770673127567
30177,0.009208539625689103
30178,0.030443484672916885
30179,0.14753853716773763
30180,0.30087081709329677
30182,0.02340320938235191
30183,0.04636749885880824
30184,0.06010569191333965
30185,0.034165525474911335
30187,0.07672319955054602
30188,0.4598124934162014
30189,0.3235629762280979
30204,0.1184469258049791
30205,0.02687067663892693
30206,0.02596650163278205
30213,0.2579444502967098
30214,0.25380982478317354
30215,0.29552477263948873
30216,0.018952561536570805
30217,0.08280662944625865
30218,0.01732855788475719
30220,0.04857087678640402
30222,0.03548228519259805
30223,0.32277292039748584
30224,0.22118929737701462
30228,0.33857403700972644
30230,0.07990975806734786
30233,0.20381684750166787
30234,0.01697742196004073
30236,0.40761613820709997
30238,0.30472453386705994
30240,0.26347484111099406
30241,0.2034481547807156
30248,0.20408897784332314
30250,0.0059605323220618695
30251,0.0205590083921486
30252,0.36367147722883525
30253,0.43347729906246707
30256,0.02480775308121774
30257,0.03632501141191755
30258,0.023016959865163802
30259,0.0266951086765687
30260,0.2040450858527336
30263,0.46532532743424976
30265,0.2783893395133256
30268,0.07979563889181501
30269,0.30784964359703637
30273,0.12912145791635943
30274,0.27996945117454963
30275,0.00016678956424031742
30276,0.12172126830296007
30277,0.17793812985006494
30281,0.5806032515186629
30284,0.0004828118964851294
30285,0.00620632746936339
30286,0.2062045717897398
30288,0.07838231679483128
30289,0.0007198286456687384
30290,0.07273780680501421
30291,0.18443414445731943
30292,0.05217002001474771
30293,0.02616840478949401
30294,0.3499508409705397
30295,0.03650935777239369
30296,0.22683380736683167
30297,0.23866708802977632
30303,0.052091014431686504
30305,0.20189437831384527
30306,0.19528424453105797
30307,0.1580462797148776
30308,0.13530145019136908
30309,0.19176410688577547
30310,0.23624425014923275
30311,0.2828224305628709
30312,0.16994978756276555
30313,0.08335089012956914
30314,0.19330032655640997
30315,0.2972102250781277
30316,0.273095965448225
30317,0.10507742547139998
30318,0.43660240879244355
30319,0.33729239088451135
30322,0.017758699392534848
30324,0.213025387127357
30326,0.04215386776221075
30327,0.19495066540257733
30328,0.2664068260823765
30329,0.25052670388707465
30331,0.4748586677903016
30332,0.026071842410196985
30334,8.778398117911443e-06
30336,0.008523824572492011
30337,0.10099547034657115
30338,0.295103409529829
30339,0.16067979915025105
30340,0.25803223427788896
30341,0.2790916113627585
30342,0.262289757365076
30344,0.278942378594754
30345,0.20303557006917378
30346,0.04122335756171214
30349,0.5934372695670493
30350,0.3049615506162435
30354,0.13042066083781031
30360,0.12760279504196073
30363,0.023526106956002667
30401,0.11850837459180448
30410,0.01903156711963201
30411,0.038370378173390916
30412,0.0007022718494329155
30413,0.013825977035710523
30415,0.05951753923943958
30417,0.0973524351276379
30420,0.012816461252150706
30421,0.02967976403665859
30423,0.0010534077741493732
30425,0.010516520945257908
30426,0.009656237929702587
30427,0.1129253133888128
30428,0.02428104919414305
30429,0.0017995716141718458
30434,0.050282664419396744
30436,0.10499841988833877
30438,0.0006496014607254468
30439,0.09548263632852276
30441,0.014598476070086729
30442,0.06757610871168229
30445,0.02883703781733909
30446,0.011912286246005828
30448,0.0007110502475508269
30449,0.0010446293760314617
30450,0.022674602338565258
30451,0.00028968713789107763
30452,0.01375574985076723
30453,0.08517679693809473
30454,0.004722778187436356
30455,0.005240703676393132
30456,0.018601425611854346
30457,0.05639242950946311
30458,0.3611345201727589
30460,0.0037483759963481862
30461,0.11754275079883422
30464,0.0006847150531970926
30467,0.11060781628568418
30470,0.004538431826960216
30471,0.041276027950419604
30473,0.026089399206432808
30474,0.14566873836862249
30475,0.00045647670213139506
30477,0.02694968222198813
30501,0.24621651041118015
30504,0.19718915692264474
30506,0.3657695143790161
30507,0.24929772815056706
30510,0.07278169879560377
30511,0.027967976403665856
30512,0.17109097931809403
30513,0.09807226377330665
30516,0.018030829734190103
30517,0.10501597668457459
30518,0.39688015730889425
30519,0.3494855858702904
30520,0.038853190069876045
30521,0.04340040029495417
30522,0.009586010744759295
30523,0.11327644931352926
30525,0.06464412374029986
30527,0.035491063590715966
30528,0.19908529091611363
30529,0.09586010744759296
30530,0.05927174409213806
30531,0.09901155237192316
30533,0.22205835879068786
30534,0.23425155377646686
30535,0.061817479546332384
30536,0.0734137434600934
30537,0.010964219249271392
30538,0.025053548228519257
30540,0.15183995224551422
30541,0.014071772183012043
30542,0.28043470627479894
30543,0.03938867235506865
30545,0.00821658063836511
30546,0.05702447417395273
30547,0.028687805049334596
30548,0.1393131781312546
30549,0.19751395765300747
30552,0.014896941606095719
30553,0.06348537518873555
30554,0.07492362793637417
30555,0.018092278521015484
30557,0.043672530636609426
30558,0.04789494013132483
30559,0.03803679904491028
30560,0.04037185294427473
30562,0.009902033077004107
30563,0.04716633308753818
30564,0.03917799080023877
30565,0.04176761824502265
30566,0.06940201552020787
30567,0.02616840478949401
30568,0.01647705326731978
30571,0.03232206187014993
30572,0.011060781628568418
30573,0.0014308788932195652
30575,0.012070297412128233
30576,0.022130341655254748
30577,0.19514379016117137
30581,0.0006408230626075354
30582,0.04009094420450156
30601,0.1828979247866849
30602,0.021147161066048668
30605,0.350714561606798
30606,0.3531110642929878
30607,0.09564064749464517
30609,0.017170546718634782
30619,0.012640893289792478
30620,0.10960707890024228
30621,0.044848835984409564
30622,0.09080375013167596
30623,0.0013518733101583623
30624,0.022920397485866776
30625,0.021401734611468097
30627,0.01995329892201271
30628,0.05755117806102742
30629,0.03977492187225675
30630,0.021401734611468097
30631,0.01551142947434952
30633,0.07438814565118157
30634,0.020023526106956003
30635,0.14141121528143544
30641,0.01588890059341971
30642,0.09657115769514378
30643,0.14380771796762526
30646,0.06097475332701288
30648,0.026229853576319392
30650,0.10277748516450717
30655,0.21187541697391057
30656,0.13284349871835385
30660,0.010455072158432529
30662,0.07494118473261
30663,0.026616103093507495
30664,0.00033357912848063485
30665,0.0007022718494329155
30666,0.07601214930299519
30667,0.009085642052038344
30668,0.016889637978861616
30669,0.02908283296464061
30673,0.06932300993714667
30677,0.14980336388215879
30678,0.011359247164577407
30680,0.3321482495874153
30683,0.059245408897784325
30701,0.351601179816707
30705,0.2946557112258155
30707,0.14469433617753433
30708,0.0025720706485480526
30710,0.05847290986340812
30711,0.03133010288282594
30720,0.23609501738122826
30721,0.4705309175181713
30725,0.040793216053934475
30726,0.0004915902946030408
30728,0.17216194388847922
30730,0.017495347448997507
30731,0.021313950630288982
30733,0.018259068085255802
30734,0.030425927876681063
30735,0.05401348361950911
30736,0.3601688963797886
30738,0.03334913444994557
30739,0.04890445591488465
30740,0.0754942238140384
30741,0.2571192808736262
30742,0.06548684995961937
30746,0.010735980898205695
30747,0.14799501386986902
30750,0.036210892236384705
30751,0.0007988342287299413
30752,0.08602830155553214
30753,0.05878893219565293
30755,0.08418483795077074
30756,0.0006496014607254468
30757,0.015686997436707747
30802,0.05548825450331823
30803,0.00650479300537238
30805,0.024000140454369885
30807,0.0008076126268478528
30808,0.04051230731416131
30809,0.33505389936444396
30810,0.018768215176094664
30812,0.003186558516801854
30813,0.26699497875627654
30814,0.07154394466097826
30815,0.3479757013940096
30816,0.01851364163067523
30817,0.06738298395308824
30818,0.004872010955440851
30820,0.01057796973208329
30821,0.007742547139997892
30822,0.004617437410021419
30823,0.0158011166122406
30824,0.15099722602619473
30828,0.03834404297903718
30830,0.1225991081147512
30833,0.035491063590715966
30901,0.14436075704905368
30903,0.005135362898978194
30904,0.2253063660943151
30905,0.07861055514589697
30906,0.50693493451315
30907,0.4469345833772253
30909,0.36504968573334734
30912,0.0025984058429017872
31001,0.042276765335861506
